sample_id,temperature_c,humidity,wind_speed_kmh,rainfall_mm,rainfall_last_12_months_mm,recent_storm_or_flood,aqi
480,22.29,54.54,5.18,0.0,1030.5,0,116.25
481,33.21,68.89,8.37,0.0,1504.46,0,106.42
482,32.48,64.54,11.57,0.0,1697.55,0,113.22
483,25.89,66.54,6.04,2.17,932.25,0,129.61
484,21.04,59.18,7.09,0.0,1652.44,0,67.57
485,27.49,33.14,12.93,0.0,1540.89,0,143.99
486,27.52,28.72,16.2,0.07,1369.3,0,122.41
487,27.58,46.54,5.99,0.0,1498.71,0,170.72
488,22.51,67.49,6.98,13.7,2167.88,0,176.2
489,24.71,64.52,5.19,4.22,1444.96,0,109.46
490,26.07,46.76,18.76,0.0,2182.35,0,156.95
491,31.23,70.16,10.02,5.97,1580.64,0,137.01
492,32.07,23.65,8.34,0.0,1329.3,0,122.11
493,38.99,46.76,11.01,0.0,1751.58,0,136.5
494,25.67,65.49,13.87,3.17,1616.74,0,162.92
495,23.85,99.23,12.39,7.26,1390.12,0,173.68
496,24.52,68.5,11.95,10.13,1099.92,0,84.49
497,20.86,100.0,0.99,0.0,2059.45,0,133.49
498,27.1,86.44,13.61,0.0,1895.74,0,147.96
499,30.32,53.48,10.38,0.0,1159.14,0,73.65
500,22.03,75.41,12.93,2.49,1594.97,0,159.19
501,29.21,90.32,2.51,2.1,1628.35,0,171.95
502,23.69,62.01,6.19,21.52,1558.58,0,189.23
503,21.54,34.58,11.39,0.0,1981.37,0,123.08
504,32.65,28.16,10.1,4.57,2386.17,0,117.15
505,30.24,37.68,3.74,0.0,1279.08,0,169.69
506,32.48,69.47,6.05,14.59,1435.82,0,167.26
507,29.52,63.0,6.12,13.32,1120.65,0,135.17
508,22.34,60.04,16.74,10.42,1083.04,0,141.35
509,35.28,59.07,5.34,4.73,1252.58,0,92.39
510,28.94,17.13,13.45,4.22,1442.56,0,146.03
511,29.81,52.1,9.16,0.0,1628.44,0,82.74
512,30.06,47.13,9.8,2.58,1920.16,0,111.64
513,31.78,81.02,8.17,0.0,2071.91,0,107.81
514,23.33,46.19,4.79,8.01,1825.82,0,111.28
515,21.76,66.28,14.47,0.0,1943.77,0,128.48
516,30.52,48.61,8.36,4.5,1686.59,0,94.3
517,37.02,66.08,9.36,3.49,1362.75,0,130.08
518,31.15,88.86,1.74,2.07,1423.07,0,82.92
519,30.01,52.11,10.35,0.0,1684.72,0,153.52
520,34.27,73.56,6.6,0.0,598.95,0,113.51
521,24.69,35.63,11.15,9.34,1149.82,0,143.78
522,17.96,49.51,12.53,6.09,1325.09,0,227.64
523,30.34,52.32,11.11,15.25,1791.12,0,132.51
524,27.87,75.67,6.92,1.87,1642.42,0,155.73
525,18.89,45.28,12.3,0.0,1738.76,0,99.22
526,22.31,73.29,15.93,14.05,1088.74,0,48.01
527,27.21,51.41,10.39,0.0,1288.69,0,84.65
528,32.65,45.31,11.02,1.02,1829.28,0,79.81
529,32.02,72.74,11.97,7.49,1930.54,0,164.83
530,35.5,41.13,3.6,31.8,1685.29,0,136.99
531,29.71,75.35,2.81,0.0,2007.96,0,73.08
532,30.15,53.46,5.0,12.08,1281.95,0,144.15
533,28.56,53.24,7.62,13.51,1070.5,0,123.2
534,23.78,63.44,14.22,10.04,1355.58,0,132.77
535,31.2,57.0,18.42,19.32,1560.62,0,62.34
536,24.29,72.82,7.16,0.0,1562.04,0,121.81
537,22.02,53.97,10.53,3.7,1797.37,0,123.4
538,21.75,75.48,11.74,0.0,1498.88,0,150.28
539,25.12,70.86,11.93,0.0,1498.7,0,126.56
540,27.9,75.12,7.0,1.13,1471.29,0,72.25
541,29.69,51.25,14.94,2.42,1673.92,0,132.74
542,14.77,51.19,4.87,7.27,1644.0,0,151.74
543,30.43,72.95,17.15,0.0,1488.74,0,165.08
544,24.08,64.32,12.15,0.0,1556.78,0,116.43
545,34.95,62.78,9.27,0.0,1605.77,0,90.0
546,24.96,59.1,7.87,0.0,1228.37,0,175.66
547,32.17,70.52,11.53,0.0,1524.69,0,205.21
548,24.25,58.84,5.37,10.49,1120.43,0,86.35
549,26.43,66.6,13.97,0.0,1141.99,0,105.12
550,19.28,90.17,15.09,0.0,867.7,0,86.35
551,22.57,60.34,6.56,1.19,1352.09,0,90.78
552,15.99,60.57,12.11,11.03,716.87,0,52.04
553,34.03,65.21,13.98,19.29,1197.88,0,136.93
554,28.88,47.56,13.58,5.96,907.69,0,124.45
555,26.89,80.1,6.66,0.0,1933.84,0,137.88
556,30.93,65.88,14.05,1.06,1581.19,0,152.06
557,28.73,61.57,10.32,5.1,2055.22,0,104.17
558,32.26,71.28,5.84,0.0,1749.36,0,175.02
559,28.26,43.78,3.62,0.22,1558.14,0,101.31
560,24.34,89.58,3.98,1.25,1704.99,0,101.76
561,35.5,28.54,12.27,0.0,1087.81,0,117.42
562,25.11,41.45,8.58,0.0,1353.41,0,130.46
563,20.63,54.83,10.04,3.55,1263.81,0,60.15
564,25.88,40.07,12.61,1.89,1209.6,0,122.47
565,32.47,70.56,11.79,18.87,1034.43,0,114.75
566,30.18,60.29,4.53,7.4,1621.69,0,209.39
567,33.48,46.25,6.41,10.89,1239.55,0,150.66
568,29.04,67.99,8.79,0.0,1450.82,0,50.88
569,31.85,81.93,9.68,2.74,1606.83,0,113.8
570,29.0,63.34,4.73,0.0,1344.75,0,20.0
571,34.52,73.45,16.45,0.0,1320.34,0,66.19
572,28.04,57.23,10.83,1.94,1286.68,0,186.47
573,32.84,69.47,11.68,0.0,1782.84,0,169.25
574,28.73,52.19,4.17,5.69,1588.66,0,109.01
575,33.54,80.42,11.05,0.77,1368.45,0,134.63
576,30.68,70.53,10.08,11.86,789.92,0,106.6
577,29.09,28.47,9.45,13.23,1024.34,0,81.13
578,31.05,66.78,12.57,0.0,1490.33,0,38.25
579,22.54,38.93,3.35,0.0,2164.11,0,114.56
580,23.92,50.01,7.54,0.0,1032.16,0,165.62
581,28.87,83.76,13.69,1.28,1624.72,0,177.9
582,34.27,54.63,7.28,9.53,1968.03,0,119.71
583,25.73,68.92,13.55,4.31,1393.97,0,90.08
584,20.45,52.56,11.79,6.39,1617.47,0,104.03
585,24.01,57.91,10.07,0.0,1259.88,0,172.04
586,31.77,51.5,12.1,0.42,1710.4,0,130.26
587,28.66,63.58,1.01,12.05,1837.3,0,167.47
588,29.18,45.49,8.73,0.38,1967.39,0,83.55
589,21.95,55.88,2.27,19.93,1546.75,0,66.63
590,29.28,84.78,7.22,2.2,1746.55,0,116.27
591,34.44,89.54,4.66,1.9,632.6,0,83.92
592,19.38,63.37,7.25,9.67,1766.81,0,132.38
593,29.93,62.38,0.94,0.0,1328.53,0,113.33
594,23.86,41.51,11.25,5.27,1708.58,0,41.16
595,30.4,65.31,7.41,10.81,2374.56,0,162.1
596,25.14,56.47,4.83,7.58,2051.89,0,48.1
597,24.45,78.25,16.82,0.0,969.56,0,114.87
598,26.3,58.82,7.63,8.99,1226.51,0,129.41
599,24.3,59.25,12.95,21.23,985.08,0,64.62
600,35.39,41.81,11.78,0.0,939.27,0,86.02
601,26.73,64.98,17.58,5.9,1542.07,0,157.77
602,31.81,54.22,7.58,0.97,1349.49,0,56.8
603,34.35,78.54,3.7,1.94,1407.21,0,109.27
604,28.33,63.77,10.8,7.78,1730.5,0,101.48
605,33.85,50.86,17.23,7.43,1559.94,0,118.07
606,35.62,48.54,11.28,3.45,2502.7,0,88.39
607,18.33,74.0,15.36,0.0,1959.54,0,126.8
608,29.23,56.97,8.81,0.0,1552.77,0,150.49
609,17.98,53.58,12.84,0.0,1375.54,0,135.53
610,33.87,55.54,12.91,10.38,1486.29,0,142.76
611,36.48,48.41,11.41,0.0,1054.24,0,75.48
612,17.41,74.41,21.27,0.0,913.88,0,95.52
613,33.36,88.42,11.31,0.0,1388.46,0,114.0
614,32.1,49.09,15.2,1.87,1245.76,0,114.63
615,26.34,60.57,7.14,7.85,1220.65,0,88.25
616,29.91,39.86,7.88,6.15,2090.34,0,128.31
617,27.15,78.15,13.96,8.04,2115.02,0,73.82
618,26.1,70.47,3.36,0.25,1739.88,0,100.74
619,34.98,79.9,5.21,0.0,1324.8,0,115.77
620,18.81,51.25,6.48,0.0,1815.82,0,129.62
621,29.29,49.1,13.42,0.0,771.74,0,179.25
622,33.07,49.46,11.4,0.0,1689.94,0,108.26
623,34.86,56.88,16.45,1.12,2094.78,0,135.63
624,19.69,61.1,12.79,10.31,789.78,0,111.62
625,21.61,66.1,8.32,0.0,2359.72,0,124.63
626,25.16,43.51,11.95,0.16,1832.26,0,169.64
627,35.73,56.6,3.77,3.22,807.71,0,95.37
628,30.91,53.31,3.76,0.0,1577.71,0,149.5
629,16.81,87.75,7.14,14.7,1196.18,0,102.22
630,27.02,84.94,8.69,0.0,1556.36,0,81.22
631,25.8,70.13,9.49,11.62,400.0,0,102.41
632,30.07,53.6,8.08,0.18,1343.53,0,105.83
633,37.98,75.32,7.55,0.54,1685.46,0,130.33
634,27.18,72.58,7.16,17.98,1391.54,0,76.37
635,26.36,60.48,12.53,0.0,1245.83,0,144.72
636,24.54,54.26,10.96,0.0,1361.0,0,158.33
637,27.8,55.81,11.87,3.05,1817.2,0,96.87
638,22.46,70.99,14.88,0.0,1485.88,0,157.88
639,27.81,57.68,12.71,0.0,1995.93,0,102.2
640,25.01,49.79,6.48,3.6,1394.52,0,248.46
641,20.79,83.31,9.62,12.93,1760.35,0,147.46
642,30.93,93.97,5.22,0.66,1519.23,0,135.34
643,23.18,49.6,13.81,0.0,1644.54,0,167.13
644,33.33,54.28,12.14,0.0,963.5,0,93.57
645,18.55,58.99,3.03,2.78,1484.79,0,48.31
646,23.47,44.14,5.17,9.59,1923.45,0,99.84
647,26.87,63.52,16.18,0.0,1222.27,0,161.41
648,29.79,63.13,13.43,27.72,1352.56,0,137.55
649,26.4,51.0,13.17,0.0,1096.61,0,20.0
650,22.09,77.14,5.84,0.0,1157.63,0,204.94
651,22.21,36.6,8.33,3.36,1323.04,0,130.12
652,28.4,56.22,7.46,3.61,1738.15,0,116.7
653,29.1,61.81,11.46,0.0,1697.82,0,161.36
654,30.51,71.03,15.19,19.02,1042.8,0,141.81
655,24.91,55.76,10.56,17.95,1667.55,0,113.23
656,25.44,49.16,14.28,12.58,543.3,0,65.97
657,29.47,50.59,4.63,19.05,1486.11,0,125.4
658,29.12,50.05,14.27,0.75,1981.64,0,153.87
659,32.71,60.15,8.36,8.12,815.56,0,119.04
660,25.41,14.89,11.51,0.0,844.44,0,115.5
661,32.06,70.63,10.03,1.46,1695.22,0,141.28
662,34.52,85.34,13.64,19.89,1335.69,0,149.27
663,30.68,66.03,12.38,16.36,1355.71,0,94.37
664,28.33,70.36,13.84,12.18,923.61,0,123.67
665,33.86,49.89,5.98,0.0,1356.25,0,85.57
666,27.04,65.58,13.34,5.85,1570.02,0,28.77
667,29.53,79.36,8.28,9.52,1541.09,0,144.9
668,23.35,44.05,7.26,0.0,1664.06,0,168.12
669,34.24,58.01,10.73,0.0,1402.75,0,141.14
670,17.55,44.92,6.32,9.39,1532.61,0,149.51
671,25.44,37.6,8.31,0.0,1523.05,0,100.12
672,27.43,73.13,14.98,8.94,1320.29,0,142.87
673,24.05,63.44,6.79,2.67,2023.74,0,124.42
674,31.71,73.1,9.26,5.22,1737.83,0,64.09
675,30.29,63.37,15.32,25.25,1358.94,0,150.99
676,27.75,70.15,6.39,5.02,1459.83,0,178.93
677,36.54,45.02,8.69,0.0,1126.78,0,68.99
678,23.55,50.46,9.37,0.0,788.51,0,148.87
679,36.98,38.65,13.06,2.98,1401.25,0,146.39
680,17.1,16.87,6.71,0.0,1373.43,0,120.59
681,33.39,65.48,11.74,4.49,1818.28,0,165.73
682,25.36,56.85,17.18,14.05,1225.99,0,193.89
683,27.22,80.87,10.98,0.0,1643.59,0,81.16
684,19.1,51.5,10.5,12.09,1222.79,0,109.44
685,29.9,79.61,7.36,0.0,1653.65,0,106.37
686,24.81,35.83,12.69,1.07,1456.58,0,113.41
687,32.83,75.47,8.73,3.51,1784.66,0,77.29
688,28.17,82.34,5.74,25.88,1829.56,0,73.33
689,32.72,62.42,10.43,0.0,1353.42,0,82.3
690,35.94,61.51,8.09,0.0,1947.71,0,147.05
691,31.4,83.12,15.09,0.0,1360.94,0,96.04
692,25.5,40.62,11.71,18.53,2427.77,0,98.97
693,33.17,43.94,15.23,2.44,1481.54,0,141.89
694,29.54,36.82,8.28,1.42,1393.34,0,83.74
695,34.11,65.46,8.74,0.0,2274.76,0,79.4
696,31.35,45.98,8.44,24.63,1699.77,0,101.04
697,24.13,58.94,12.43,17.5,1509.14,0,90.44
698,34.18,88.14,5.47,11.0,1765.56,0,126.62
699,31.56,51.7,10.26,0.0,1397.62,0,54.46
700,22.16,58.78,11.13,2.49,1914.55,0,104.53
701,32.22,64.28,10.5,5.05,1351.66,0,108.41
702,25.15,44.14,8.56,5.41,2269.99,0,154.44
703,21.89,62.88,16.14,0.0,1001.71,0,140.14
704,12.25,59.31,4.73,17.7,1219.86,0,102.83
705,20.77,62.18,8.08,13.39,1925.11,0,132.51
706,32.8,67.49,6.67,0.0,1498.15,0,99.21
707,27.6,59.11,11.37,6.47,1383.11,0,131.49
708,27.83,54.89,8.29,4.83,1174.18,0,187.7
709,22.76,64.54,18.65,0.0,891.99,0,178.9
710,30.77,57.3,9.4,13.32,1711.64,0,81.13
711,27.07,100.0,10.23,10.03,2113.91,0,110.53
712,27.15,73.88,19.23,13.47,1771.5,0,153.39
713,25.85,53.19,13.43,0.0,1265.55,0,116.03
714,25.93,79.47,9.2,0.0,1018.71,0,47.83
715,30.38,28.06,17.65,12.72,659.98,0,103.67
716,33.2,38.31,7.95,3.74,1744.92,0,149.3
717,30.55,76.58,11.49,9.87,1576.94,0,105.52
718,32.43,39.8,14.18,18.69,1865.95,0,118.42
719,28.04,55.91,5.84,3.63,1697.93,0,83.5
720,33.56,59.92,9.26,0.0,1669.81,0,178.54
721,22.2,53.75,9.28,0.0,1796.17,0,149.84
722,34.01,58.08,13.51,0.0,1301.31,0,140.59
723,20.36,60.25,3.46,0.0,1237.54,0,50.82
724,28.76,61.9,7.47,0.0,1670.52,0,160.96
725,32.75,55.55,10.22,2.92,1177.14,0,57.46
726,35.96,37.46,6.51,8.3,1461.57,0,87.58
727,22.21,59.92,4.95,2.55,1541.15,0,162.6
728,19.21,71.78,12.79,0.0,1324.4,0,115.5
729,19.51,77.53,9.31,4.5,1431.73,0,148.92
730,25.11,75.13,6.16,5.55,1171.62,0,83.06
731,27.86,48.97,2.32,4.96,1404.5,0,101.13
732,15.8,60.54,7.33,10.62,568.35,0,115.74
733,30.14,70.35,7.47,0.0,982.53,0,20.0
734,30.28,74.88,11.8,3.4,1337.39,0,167.6
735,22.99,56.17,12.4,1.32,1734.73,0,137.56
736,30.36,50.19,9.52,0.0,1505.54,0,190.2
737,29.8,67.1,6.14,8.33,920.3,0,34.25
738,27.51,74.77,10.25,14.48,1161.06,0,44.49
739,22.53,51.06,8.71,0.0,1610.82,0,118.01
740,30.22,48.37,5.91,0.0,2312.5,0,121.49
741,26.3,58.55,17.89,10.5,996.99,0,115.23
742,40.77,73.66,12.97,0.0,1312.67,0,214.48
743,31.44,55.8,4.97,1.74,1482.17,0,115.92
744,25.27,55.14,12.76,0.0,1848.12,0,99.69
745,30.93,55.17,12.54,0.0,1609.65,0,95.66
746,27.85,59.51,6.87,3.63,958.51,0,102.43
747,32.71,62.52,9.45,0.0,1401.2,0,128.87
748,34.12,57.5,4.26,1.13,1812.36,0,106.18
749,36.57,48.64,2.8,14.53,1341.67,0,157.69
750,23.98,40.02,5.38,0.0,2073.23,0,127.09
751,30.89,56.77,9.12,0.0,1564.51,0,197.4
752,31.79,69.07,7.29,0.0,1458.05,0,194.68
753,21.47,62.57,6.66,14.79,2329.02,0,171.39
754,22.12,68.19,13.98,0.0,1842.29,0,106.31
755,30.63,94.16,9.47,0.0,1273.48,0,84.24
756,29.02,68.66,10.16,0.0,2181.47,0,161.3
757,35.52,40.34,7.66,17.77,1287.33,0,178.38
758,23.46,78.82,13.73,0.0,1263.37,0,87.44
759,31.17,56.21,6.89,17.68,1634.42,0,162.7
760,28.5,84.88,6.98,15.23,1284.54,0,60.71
761,27.85,58.34,6.14,0.0,2033.18,0,112.63
762,27.1,55.98,8.44,22.6,1445.7,0,136.3
763,26.75,31.05,10.1,17.05,1131.0,0,213.07
764,25.05,66.73,9.04,5.01,1636.49,0,148.54
765,32.5,57.19,7.37,3.91,1995.84,0,68.98
766,28.52,67.17,16.41,3.07,1351.45,0,49.83
767,27.95,50.87,3.66,27.03,1164.69,0,136.83
768,28.8,87.72,6.37,13.02,1679.78,0,73.48
769,30.74,75.02,7.87,5.62,1245.44,0,179.76
770,30.8,52.59,10.94,9.94,1413.85,0,137.15
771,32.32,58.65,4.4,5.15,1406.88,0,62.97
772,32.43,66.87,12.46,0.0,1406.14,0,75.07
773,30.64,41.59,14.59,0.0,2204.01,0,169.17
774,31.04,93.14,8.69,3.38,1695.46,0,162.6
775,28.53,67.71,10.12,0.0,1675.31,0,154.95
776,19.5,55.52,8.27,0.0,1506.36,0,114.41
777,26.34,60.69,19.92,1.19,1656.62,0,166.98
778,28.83,76.3,10.9,26.05,2066.05,0,104.13
779,19.85,58.36,8.82,4.81,1619.5,0,99.39
780,29.8,71.69,18.4,11.97,1343.9,0,162.31
781,30.6,22.03,9.45,1.4,2178.3,0,67.83
782,21.39,52.89,8.81,5.49,1540.34,0,100.58
783,36.14,92.2,4.0,0.0,1514.26,0,147.29
784,29.32,60.84,12.01,10.71,1376.51,0,174.53
785,28.26,54.95,12.5,0.0,1806.85,0,130.23
786,21.82,33.92,13.94,7.78,1621.87,0,122.92
787,34.7,68.93,12.19,5.23,1533.84,0,127.43
788,30.81,68.34,18.81,9.99,943.02,0,99.73
789,33.5,33.28,16.29,13.72,1187.61,0,172.52
790,32.82,73.61,13.17,3.02,1555.1,0,92.9
791,23.51,76.51,5.49,5.03,1619.18,0,134.35
792,28.92,84.1,12.04,0.0,1919.79,0,116.17
793,37.33,70.06,10.6,0.0,1397.51,0,126.97
794,28.78,52.84,9.29,15.54,1394.16,0,76.2
795,31.38,68.38,14.01,0.42,1437.91,0,132.34
796,24.27,61.22,10.94,0.0,1956.56,0,59.89
797,34.41,62.15,20.55,0.0,2066.13,0,106.29
798,19.82,40.02,14.48,0.0,1278.15,0,130.4
799,24.44,21.29,9.9,10.46,1368.86,0,160.33
800,23.53,73.03,10.22,0.0,2000.55,0,86.79
801,32.4,75.35,7.32,15.86,1565.91,0,109.97
802,29.22,52.32,3.09,6.42,1122.53,0,143.8
803,18.05,67.53,9.76,0.0,1769.41,0,74.0
804,29.64,60.78,9.5,0.0,832.1,0,158.91
805,31.97,45.52,6.13,20.47,1334.52,0,134.53
806,26.58,76.78,9.58,0.0,1420.96,0,108.26
807,36.29,58.43,16.56,0.0,1788.53,0,117.73
808,29.12,55.05,15.98,7.63,2166.73,0,160.94
809,26.44,54.88,8.63,0.0,1696.91,0,82.4
810,27.42,34.0,8.08,0.0,1631.37,0,175.2
811,27.51,80.12,6.39,23.93,1068.81,0,152.47
812,22.71,70.34,6.87,0.0,576.42,0,60.75
813,23.34,48.06,13.1,0.0,2017.89,0,266.32
814,24.6,78.61,15.05,2.29,1265.61,0,26.67
815,26.36,62.85,16.78,0.0,1989.93,0,153.06
816,30.45,82.65,12.08,5.18,1604.71,0,107.23
817,33.1,64.77,5.5,9.43,1827.45,0,131.29
818,29.21,72.95,5.24,0.0,877.93,0,108.93
819,29.96,90.14,8.92,11.43,2657.81,0,126.33
820,29.85,65.27,9.73,10.26,868.56,0,87.87
821,33.05,49.92,9.76,0.0,1448.37,0,125.54
822,30.92,65.89,9.01,13.57,931.84,0,111.36
823,26.97,48.27,7.58,1.68,1480.46,0,102.15
824,23.82,38.38,9.39,16.26,1666.06,0,113.26
825,27.92,49.88,9.46,19.23,1264.99,0,52.69
826,32.78,41.9,11.6,0.0,1955.85,0,35.04
827,45.7,44.4,7.38,0.0,1477.39,0,61.46
828,26.64,81.36,15.02,0.0,1406.05,0,199.05
829,30.09,24.6,12.64,0.0,1832.56,0,49.82
830,31.43,99.35,11.68,3.1,1428.98,0,114.11
831,29.23,58.76,8.16,7.72,1230.46,0,97.92
832,27.81,51.19,11.05,0.0,1449.76,0,118.54
833,30.58,51.97,9.2,7.0,2390.18,0,73.61
834,23.64,48.86,15.81,8.27,1150.94,0,109.17
835,30.94,72.62,9.84,17.71,1532.48,0,115.02
836,30.94,57.15,15.72,4.52,2381.85,0,81.5
837,27.07,65.75,5.45,9.84,780.49,0,120.58
838,33.14,73.29,6.24,0.0,1500.03,0,132.31
839,31.41,47.97,7.94,0.0,2125.45,0,188.72
840,28.72,65.97,11.26,3.82,2084.68,0,109.2
841,24.9,48.2,14.32,0.43,944.11,0,95.63
842,33.13,70.03,15.63,2.23,752.78,0,135.01
843,30.47,73.18,11.42,0.42,1273.83,0,124.4
844,31.07,66.76,10.94,29.43,1420.48,0,136.32
845,20.52,42.82,9.52,8.72,1610.01,0,105.32
846,33.72,66.5,16.63,0.0,1617.77,0,100.84
847,23.23,45.96,10.62,0.0,1552.38,0,124.77
848,33.46,52.21,7.45,5.21,2020.2,0,142.1
849,22.83,64.89,11.41,6.34,1590.65,0,126.77
850,27.5,48.5,8.75,0.0,1466.0,0,74.73
851,23.28,63.45,9.67,12.69,1189.94,0,60.87
852,25.56,40.44,8.92,17.39,1303.12,0,109.95
853,33.36,57.59,8.48,1.63,1392.31,0,111.22
854,27.55,52.33,6.57,0.24,981.52,0,168.55
855,33.49,60.26,6.21,13.88,1885.08,0,196.37
856,29.43,56.37,18.14,0.12,1472.36,0,89.9
857,31.85,68.12,14.51,0.0,1275.06,0,163.56
858,18.76,43.04,4.75,6.93,899.34,0,82.34
859,36.61,47.61,11.51,10.13,1610.98,0,111.44
860,33.29,52.01,10.97,20.11,2258.36,0,148.43
861,32.48,73.91,14.85,11.89,1564.55,0,123.56
862,23.63,57.94,6.17,6.46,790.21,0,168.12
863,30.7,80.14,7.95,0.54,1282.14,0,115.29
864,33.01,82.68,10.31,0.0,1955.23,0,104.85
865,27.3,65.21,8.94,16.13,1840.41,0,198.89
866,31.2,56.71,13.82,5.27,1598.2,0,90.3
867,29.83,79.42,8.19,6.32,960.32,0,238.52
868,29.89,56.09,15.61,26.82,1441.77,0,116.17
869,36.14,75.53,10.26,2.81,1284.06,0,118.35
870,28.42,55.59,11.14,2.98,1261.32,0,140.57
871,22.29,47.24,13.25,0.0,1661.57,0,126.46
872,23.45,47.88,8.72,13.11,1924.38,0,157.33
873,25.87,72.9,5.44,11.72,2036.98,0,169.58
874,30.41,90.77,9.98,0.0,1500.78,0,129.2
875,40.67,52.72,7.83,0.0,826.26,0,194.17
876,21.74,80.38,4.56,2.75,1987.77,0,107.38
877,23.39,10.0,10.95,0.0,1221.73,0,64.0
878,26.4,73.83,9.91,1.11,957.98,0,146.3
879,23.33,52.01,14.53,0.0,1948.02,0,96.5
880,25.59,70.41,9.81,0.0,1025.18,0,83.4
881,21.03,59.86,9.2,0.0,1567.37,0,137.49
882,30.62,75.69,13.39,0.0,1241.0,0,120.51
883,26.7,51.24,11.96,4.04,820.65,0,189.26
884,19.6,39.86,11.0,5.38,795.93,0,115.32
885,31.16,81.12,5.69,0.0,1571.41,0,230.1
886,25.7,58.65,8.36,0.0,1911.16,0,157.91
887,26.41,52.86,12.77,7.9,1741.42,0,164.71
888,25.47,24.96,7.18,2.55,1138.26,0,137.42
889,36.57,54.77,13.91,0.0,1078.52,0,108.78
890,35.11,71.19,2.8,14.25,1434.17,0,60.61
891,28.31,41.99,9.67,0.0,834.15,0,83.58
892,31.54,55.4,9.63,0.0,1173.33,0,135.43
893,26.59,79.43,8.26,2.85,773.85,0,143.87
894,27.56,50.45,9.73,0.0,1197.02,0,82.94
895,24.04,64.98,3.76,0.0,1162.44,0,111.97
896,26.38,64.76,9.1,14.54,1137.75,0,128.9
897,33.84,69.47,7.83,5.07,1907.88,0,177.58
898,26.84,72.42,7.94,16.09,1656.31,0,120.53
899,31.74,46.96,13.28,6.98,1093.33,0,191.71
900,23.83,55.24,11.17,2.41,1657.66,0,143.5
901,34.78,66.86,16.52,4.29,400.0,0,46.27
902,25.6,62.36,14.08,0.0,870.75,0,133.8
903,32.0,65.21,6.43,3.81,1310.72,0,73.58
904,32.61,67.86,3.38,9.3,1232.29,0,145.57
905,18.72,41.55,8.79,15.16,2066.46,0,87.9
906,28.06,47.3,6.23,0.0,1523.23,0,169.38
907,25.99,79.73,10.93,0.0,665.86,0,127.73
908,35.53,89.02,16.58,2.86,1731.66,0,122.37
909,25.03,61.05,8.62,12.44,1263.74,0,83.56
910,25.59,100.0,14.87,4.37,1239.53,0,166.25
911,20.35,26.67,7.49,11.08,2055.24,0,151.27
912,30.3,88.75,6.06,5.04,767.82,0,99.55
913,34.36,73.39,9.0,0.0,1114.88,0,93.7
914,31.66,63.11,5.11,3.18,1978.92,0,195.3
915,31.08,68.3,14.33,9.78,997.71,0,134.41
916,26.14,40.99,8.66,0.0,2148.83,0,183.2
917,30.72,42.5,12.03,10.61,2174.94,0,96.07
918,25.51,58.84,10.76,1.21,1665.96,0,154.02
919,36.19,100.0,6.39,0.0,1794.0,0,137.09
920,37.18,86.26,15.72,29.78,1633.23,0,138.98
921,30.1,72.52,16.44,3.43,1163.82,0,231.88
922,32.25,46.6,12.1,0.67,2219.19,0,152.05
923,23.52,65.53,14.68,14.12,1661.89,0,183.0
924,20.84,70.01,2.42,5.61,1942.29,0,88.2
925,29.29,56.44,15.75,4.26,1812.5,0,103.41
926,23.71,68.73,16.89,0.0,1439.17,0,149.61
927,26.81,68.45,10.29,19.31,1919.05,0,152.11
928,22.6,87.27,10.69,2.07,1266.21,0,125.46
929,28.22,72.37,3.35,5.6,948.77,0,129.05
930,28.27,78.55,9.87,0.0,2767.31,0,162.37
931,35.45,46.11,11.91,12.76,2099.56,0,155.36
932,34.76,50.45,5.21,23.1,1380.42,0,147.89
933,26.39,41.36,5.53,7.14,611.05,0,86.41
934,37.93,42.47,3.65,4.49,2168.77,0,47.69
935,25.36,41.26,9.5,2.27,1170.44,0,144.39
936,24.21,69.95,18.14,14.34,2071.41,0,57.83
937,32.11,46.81,8.53,0.0,2056.87,0,31.95
938,37.56,60.18,5.12,0.42,1123.1,0,155.48
939,36.08,89.75,10.19,0.0,2339.34,0,158.97
940,28.01,69.9,8.46,0.0,680.97,0,137.31
941,22.27,52.0,15.66,13.17,1622.11,0,133.69
942,27.62,29.96,16.27,2.24,1325.48,0,142.21
943,25.86,51.49,12.17,13.52,1378.93,0,126.74
944,20.15,41.31,15.16,0.0,2096.62,0,91.12
945,28.72,64.63,3.46,0.0,1631.55,0,98.94
946,21.09,66.26,5.73,2.52,1830.3,0,124.82
947,35.19,77.93,8.09,4.51,1810.21,0,155.42
948,25.41,61.01,7.51,0.0,1897.48,0,168.37
949,26.28,52.79,9.99,0.0,1581.81,0,20.0
950,24.25,37.03,1.51,0.0,1141.58,0,110.5
951,29.08,63.64,8.57,9.33,1811.56,0,106.23
952,30.35,63.86,13.75,0.0,1634.06,0,132.86
953,28.8,68.86,17.09,10.64,2087.7,0,132.45
954,29.74,52.73,10.92,4.88,1610.78,0,122.3
955,21.82,50.09,13.44,0.0,1329.29,0,142.91
956,29.57,56.35,10.31,10.22,1884.01,0,107.98
957,29.62,71.07,12.57,2.43,1015.1,0,107.46
958,23.57,63.58,13.62,1.93,1666.4,0,81.4
959,26.13,49.58,16.33,1.25,2368.04,0,87.85
960,36.23,24.43,12.52,24.46,1638.96,0,62.4
961,32.48,62.8,7.06,0.0,1369.27,0,163.87
