sample_id,crop_yield_last_year,current_stock_level,supply_chain_efficiency,import_dependency
1356,90,44,74,17
1357,68,52,82,9
1358,65,54,62,39
1359,98,84,59,16
1360,67,90,80,35
1361,86,20,96,19
1362,89,87,53,6
1363,85,66,59,19
1364,69,96,59,25
1365,70,62,81,19
1366,85,41,89,36
1367,62,63,68,33
1368,71,22,77,19
1369,101,20,72,34
1370,108,82,82,17
1371,85,60,95,34
1372,109,83,67,10
1373,99,78,60,31
1374,62,38,65,27
1375,105,21,72,31
1376,57,59,71,5
1377,95,63,71,23
1378,97,39,51,7
1379,52,25,88,23
1380,59,81,77,8
1381,102,46,86,24
1382,96,67,64,31
1383,104,98,83,22
1384,60,66,69,11
1385,107,26,59,33
1386,59,42,66,31
1387,93,60,53,25
1388,75,88,97,25
1389,98,37,53,36
1390,80,41,50,7
1391,51,42,85,28
1392,96,99,59,16
1393,54,65,63,5
1394,102,100,73,6
1395,59,66,94,25
1396,88,42,67,12
1397,88,20,60,15
1398,91,86,59,5
1399,93,86,82,18
1400,107,90,81,7
1401,100,91,100,23
1402,89,88,56,7
1403,79,76,63,10
1404,81,78,86,13
1405,63,73,67,12
1406,54,93,92,13
1407,91,85,82,34
1408,60,91,88,13
1409,104,36,61,19
1410,92,84,87,29
1411,82,63,76,20
1412,68,40,97,14
1413,60,34,78,11
1414,91,98,84,9
1415,105,78,99,35
1416,101,22,64,36
1417,104,53,85,31
1418,53,24,77,5
1419,82,60,85,34
1420,100,78,75,29
1421,59,48,84,20
1422,59,20,65,32
1423,98,64,79,16
1424,67,27,72,27
1425,55,98,87,15
1426,107,83,89,10
1427,89,98,65,38
1428,93,57,82,30
1429,59,67,60,10
1430,87,30,85,8
1431,72,83,62,9
1432,105,58,71,27
1433,73,44,50,15
1434,56,53,87,18
1435,87,88,53,15
1436,91,100,85,26
1437,57,79,99,12
1438,110,87,68,40
1439,78,71,58,34
1440,57,90,96,35
1441,101,41,74,40
1442,74,79,62,22
1443,56,97,62,33
1444,98,91,65,39
1445,56,95,87,24
1446,70,77,60,25
1447,74,100,81,13
1448,57,67,82,35
1449,103,61,93,22
1450,75,73,86,26
1451,50,42,98,6
1452,61,62,55,5
1453,59,55,76,17
1454,70,83,100,23
1455,109,20,58,30
1456,93,78,58,29
1457,104,55,78,11
1458,103,45,61,38
1459,59,67,57,33
1460,92,74,54,8
1461,92,20,74,8
1462,107,69,81,14
1463,102,50,52,35
1464,69,78,88,28
1465,90,45,53,38
1466,70,92,88,36
1467,71,75,65,40
1468,104,63,80,37
1469,92,84,56,26
1470,66,77,100,39
1471,86,89,61,7
1472,53,89,91,9
1473,110,42,65,39
1474,55,93,66,32
1475,83,59,81,13
1476,86,88,79,6
1477,52,39,80,32
1478,52,99,88,17
1479,88,91,83,5
1480,99,68,96,38
1481,104,41,62,23
1482,74,28,50,20
1483,106,58,91,5
1484,50,65,91,21
1485,50,82,100,7
1486,51,21,62,8
1487,91,41,82,24
1488,103,29,52,7
1489,82,30,68,40
1490,94,96,69,25
1491,65,70,83,14
1492,89,41,62,28
1493,108,58,56,29
1494,64,30,64,11
1495,110,30,66,28
1496,106,34,92,16
1497,64,34,55,16
1498,100,84,68,26
1499,100,25,66,17
1500,95,55,61,5
1501,89,31,92,18
1502,97,59,87,9
1503,66,20,82,17
1504,82,58,90,18
1505,79,42,70,37
1506,85,42,90,37
1507,91,100,79,11
1508,103,82,55,11
1509,55,60,98,16
1510,81,48,87,11
1511,71,89,88,35
1512,97,49,60,8
1513,94,97,56,10
1514,56,33,52,39
1515,91,55,88,14
1516,59,34,77,9
1517,52,67,52,29
1518,103,70,62,30
1519,62,32,75,6
1520,70,56,86,37
1521,58,34,89,23
1522,50,61,52,26
1523,53,37,58,16
1524,72,25,97,10
1525,99,62,80,36
1526,102,28,82,25
1527,109,46,89,18
1528,95,68,67,24
1529,100,59,81,6
1530,86,57,83,33
1531,70,68,82,17
1532,68,26,87,36
1533,80,61,93,5
1534,83,80,92,9
1535,73,61,90,11
1536,69,60,96,5
1537,68,100,97,25
1538,60,20,78,33
1539,92,25,75,28
1540,97,23,83,6
1541,90,87,100,16
1542,98,20,56,30
1543,65,33,100,17
1544,75,82,62,17
1545,70,92,88,25
1546,53,50,54,14
1547,77,35,56,33
1548,68,96,96,7
1549,105,42,57,13
1550,104,87,62,22
1551,93,53,94,34
1552,66,75,92,19
1553,80,20,63,18
1554,94,85,94,14
1555,72,74,61,18
1556,75,46,56,17
1557,63,77,62,5
1558,64,55,93,34
1559,93,99,60,29
1560,97,58,72,11
1561,54,49,94,30
1562,53,74,76,11
1563,68,74,52,7
1564,97,92,95,5
1565,102,40,65,8
1566,60,87,57,6
1567,70,28,77,38
1568,92,79,54,5
1569,90,86,72,38
1570,80,78,95,33
1571,77,24,76,17
1572,93,64,99,16
1573,50,42,96,36
1574,64,97,73,22
1575,58,43,75,6
1576,78,47,70,24
1577,80,20,89,37
1578,67,74,61,11
1579,57,61,99,29
1580,98,28,81,30
1581,81,51,82,27
1582,110,45,90,27
1583,51,32,68,37
1584,51,29,96,13
1585,96,29,53,20
1586,93,89,55,26
1587,58,52,98,35
1588,51,93,55,36
1589,72,62,53,38
1590,71,23,56,17
1591,99,86,95,40
1592,63,31,89,10
1593,71,53,60,19
1594,50,60,74,14
1595,87,72,55,31
1596,84,63,95,6
1597,98,35,58,14
1598,68,75,70,17
1599,51,60,67,7
1600,88,81,65,19
1601,108,95,76,12
1602,81,31,91,8
1603,58,22,84,35
1604,57,47,82,38
1605,102,68,75,38
1606,98,63,93,26
1607,71,65,98,6
1608,93,31,71,21
1609,54,62,88,7
1610,102,80,67,28
1611,99,24,72,30
1612,88,65,88,35
1613,82,48,96,37
1614,74,72,67,24
1615,70,29,74,37
1616,82,75,72,14
1617,107,47,57,11
1618,71,43,65,17
1619,51,57,58,19
1620,69,20,100,30
1621,72,93,66,27
1622,79,36,76,33
1623,109,96,72,25
1624,90,85,88,12
1625,89,98,98,28
1626,93,35,80,18
1627,104,41,89,28
1628,86,70,88,21
1629,63,90,66,10
1630,68,47,90,22
1631,82,75,61,15
1632,59,61,93,33
1633,90,98,53,31
1634,64,98,66,13
1635,102,30,50,26
1636,84,21,88,30
1637,102,44,65,16
1638,77,65,96,23
1639,95,60,73,12
1640,109,69,70,37
1641,73,35,76,35
1642,86,39,72,29
1643,72,76,69,7
1644,74,77,93,22
1645,95,37,80,18
1646,101,82,69,8
1647,107,25,83,6
1648,110,91,91,29
1649,98,93,83,20
1650,77,48,52,26
1651,56,68,90,34
1652,60,49,93,15
1653,67,52,78,11
1654,51,85,78,8
1655,55,41,72,21
1656,76,56,76,19
1657,71,33,69,40
1658,91,90,59,25
1659,61,85,61,32
1660,65,51,63,26
1661,77,100,73,32
1662,73,72,60,23
1663,57,90,97,25
1664,110,36,61,36
1665,78,22,84,39
1666,72,44,68,10
1667,77,46,84,17
1668,53,40,98,28
1669,85,54,88,28
1670,52,100,98,15
1671,55,92,75,30
1672,94,46,96,8
1673,50,53,100,39
1674,75,33,81,19
1675,110,60,81,23
1676,100,45,57,19
1677,72,76,61,22
1678,102,67,96,5
1679,103,72,53,25
1680,102,92,96,36
1681,54,35,88,29
1682,77,27,52,25
1683,91,84,84,32
1684,78,51,62,20
1685,84,33,59,36
1686,101,50,89,9
1687,78,51,71,11
1688,80,89,82,40
1689,76,66,79,17
1690,92,72,88,32
1691,65,62,91,8
1692,72,90,62,21
1693,56,68,50,29
1694,74,35,97,6
1695,96,50,100,28
1696,61,92,76,11
1697,61,64,84,18
1698,100,67,52,17
1699,56,63,73,40
1700,108,70,75,22
1701,94,42,91,15
1702,66,93,74,27
1703,82,42,92,11
1704,77,68,66,10
1705,109,98,53,5
1706,64,34,61,25
1707,50,24,54,34
1708,56,31,74,29
1709,62,20,79,7
1710,67,24,64,8
1711,107,39,58,29
1712,76,22,51,7
1713,108,39,65,9
1714,57,86,52,14
1715,69,67,77,6
1716,76,85,55,6
1717,78,29,91,27
1718,83,81,92,21
1719,80,64,62,20
1720,70,72,68,28
1721,50,38,74,35
1722,93,62,57,11
1723,55,49,52,13
1724,83,95,50,11
1725,66,71,61,29
1726,96,92,83,28
1727,71,32,59,40
1728,63,66,94,15
1729,51,30,86,27
1730,72,49,82,31
1731,71,20,58,21
1732,91,51,76,37
1733,107,100,92,34
1734,94,89,57,9
1735,90,67,58,39
1736,65,61,98,29
1737,80,95,82,9
1738,101,61,52,18
1739,80,91,74,28
1740,98,88,66,21
1741,108,75,61,20
1742,95,46,86,13
1743,61,36,89,24
1744,50,53,78,12
1745,92,45,76,7
1746,74,77,66,18
1747,62,82,96,20
1748,94,47,51,14
1749,109,58,95,6
1750,52,90,85,7
1751,52,32,84,22
1752,72,37,79,10
1753,65,88,86,30
1754,87,89,67,23
1755,101,52,61,13
1756,77,46,90,5
1757,61,67,80,19
1758,53,58,97,37
1759,84,44,69,36
1760,87,47,94,31
1761,106,78,75,14
1762,86,53,92,27
1763,62,100,71,37
1764,96,40,53,15
1765,67,22,80,14
1766,100,26,100,18
1767,99,66,85,21
1768,61,83,74,24
1769,90,95,83,25
1770,61,57,99,38
1771,80,70,79,33
1772,98,92,75,14
1773,59,78,75,40
1774,78,28,59,31
1775,105,39,95,24
1776,62,59,75,7
1777,61,56,86,24
1778,73,96,54,6
1779,76,76,95,17
1780,57,29,64,14
1781,77,21,99,26
1782,58,40,100,15
1783,87,96,61,33
1784,64,21,71,17
1785,98,71,71,22
1786,85,47,52,39
1787,67,41,54,7
1788,99,48,96,5
1789,103,63,63,19
1790,110,54,91,35
1791,83,71,96,5
1792,97,57,62,34
1793,56,82,66,11
1794,76,84,58,33
1795,103,36,83,21
1796,71,75,67,35
1797,102,57,99,13
1798,77,88,72,13
1799,77,73,73,8
1800,107,73,61,37
1801,59,75,63,8
1802,62,74,72,40
1803,50,98,59,24
1804,70,31,94,33
1805,59,36,79,10
1806,72,63,74,33
1807,80,48,82,28
1808,61,50,71,20
1809,96,54,65,14
1810,55,36,99,38
1811,108,83,61,5
1812,66,31,91,11
1813,74,34,73,10
1814,76,98,91,38
1815,88,72,65,16
1816,73,100,62,17
1817,61,22,62,25
1818,85,64,93,9
1819,95,32,74,29
1820,54,100,56,14
1821,59,68,81,7
1822,85,70,97,35
1823,85,50,85,32
1824,102,81,81,37
1825,96,62,81,30
1826,98,86,51,15
1827,102,86,72,16
1828,108,41,93,37
1829,106,89,62,22
1830,92,22,82,19
1831,76,37,88,14
1832,106,57,96,28
1833,57,58,56,23
1834,63,88,99,28
1835,79,57,55,14
1836,88,61,61,28
1837,58,87,55,21
1838,107,21,70,24
1839,87,88,60,12
1840,97,33,69,12
1841,93,44,64,13
1842,78,94,50,39
1843,58,71,76,33
1844,109,26,100,32
1845,108,62,73,28
1846,52,51,99,9
1847,62,68,85,14
1848,109,77,88,28
1849,57,38,98,18
1850,67,38,70,37
1851,96,100,59,7
1852,70,79,94,25
1853,82,65,65,37
1854,108,40,74,12
1855,108,85,89,16
1856,105,36,65,40
1857,61,80,92,30
1858,103,46,65,9
1859,51,45,77,32
1860,66,84,73,14
1861,70,60,85,11
1862,54,25,80,9
1863,80,55,52,32
1864,62,73,81,24
1865,95,48,52,25
1866,73,32,78,36
1867,95,39,71,39
1868,56,95,66,38
1869,90,58,73,28
1870,87,84,90,27
1871,65,100,52,16
1872,63,77,50,31
1873,61,66,84,30
1874,80,66,84,24
1875,55,40,79,29
1876,87,99,98,18
1877,64,93,51,39
1878,58,66,83,29
1879,80,54,74,19
1880,97,48,85,37
1881,53,93,55,37
1882,70,60,88,21
1883,83,76,78,24
1884,93,66,85,31
1885,71,46,62,7
1886,84,39,88,26
1887,79,85,70,7
1888,99,63,72,6
1889,108,23,76,7
1890,94,51,72,16
1891,94,64,57,17
1892,81,48,98,32
1893,100,35,53,8
1894,85,77,91,8
1895,62,20,100,14
1896,65,22,97,21
1897,102,72,66,10
1898,57,34,66,22
1899,77,88,52,29
1900,64,78,93,28
1901,67,56,91,17
1902,70,49,61,27
1903,70,55,63,31
1904,92,84,87,18
1905,105,53,91,26
1906,93,55,98,10
1907,99,32,53,13
1908,108,86,52,33
1909,93,23,98,34
1910,101,94,87,14
1911,78,91,64,27
1912,77,83,67,36
1913,62,37,77,7
1914,92,89,92,16
1915,84,29,75,14
1916,86,27,80,32
1917,71,96,64,31
1918,56,38,87,27
1919,91,31,74,28
1920,55,70,85,30
1921,52,34,51,24
1922,109,32,98,20
1923,92,97,78,28
1924,75,22,82,19
1925,93,31,71,34
1926,54,49,94,11
1927,57,83,57,18
1928,81,69,95,34
1929,87,31,80,19
1930,50,54,78,18
1931,64,29,72,26
1932,65,97,50,8
1933,90,67,64,19
1934,65,89,52,18
1935,85,48,65,40
1936,72,99,82,7
1937,103,44,80,14
1938,105,22,79,28
1939,91,31,95,28
1940,104,78,93,40
1941,71,95,59,17
1942,90,58,88,34
1943,103,24,59,18
1944,73,74,78,15
1945,56,63,67,8
1946,53,85,93,7
1947,77,23,52,5
1948,99,55,52,38
1949,59,51,64,23
1950,87,90,91,15
1951,87,20,82,9
1952,101,24,69,6
1953,101,88,98,5
1954,76,70,69,18
1955,65,45,63,20
1956,77,93,99,27
1957,77,61,98,34
1958,53,71,76,24
1959,92,64,51,9
1960,62,93,56,10
1961,69,67,91,18
1962,85,70,83,34
1963,76,90,63,10
1964,75,50,90,18
1965,76,46,84,27
1966,101,99,81,11
1967,81,52,78,31
1968,53,44,61,20
1969,99,63,97,21
1970,87,57,52,24
1971,68,50,95,16
1972,78,53,98,29
1973,80,100,91,11
1974,92,87,93,40
1975,73,65,74,25
1976,76,30,84,12
1977,57,27,89,38
1978,74,94,87,32
1979,88,39,62,8
1980,103,65,60,13
1981,51,83,69,30
1982,86,86,80,37
1983,62,24,60,23
1984,100,24,59,29
1985,91,88,55,9
1986,80,26,59,31
1987,92,34,64,11
1988,91,62,79,36
1989,68,53,70,27
1990,91,68,52,36
1991,62,45,59,5
1992,97,41,65,26
1993,74,22,94,30
1994,95,50,89,11
1995,50,38,88,25
1996,56,31,86,37
1997,104,99,98,38
1998,90,23,54,22
1999,80,90,84,21
2000,85,96,86,5
2001,76,36,89,14
2002,59,79,61,24
2003,64,60,52,39
2004,62,27,57,12
2005,99,62,81,32
2006,106,63,58,10
2007,57,41,97,31
2008,59,75,67,29
2009,50,33,87,38
2010,51,39,75,40
2011,109,65,75,38
2012,100,41,80,10
2013,89,29,54,8
2014,62,54,98,32
2015,108,96,97,40
2016,96,86,94,5
2017,63,99,69,5
2018,92,44,79,34
2019,81,48,83,13
2020,98,59,75,7
2021,99,79,73,13
2022,70,84,87,29
2023,94,49,86,31
2024,99,89,69,40
2025,96,35,67,36
2026,85,34,55,33
2027,56,50,54,16
2028,70,54,62,14
2029,77,70,50,38
2030,53,20,89,27
2031,76,50,84,14
2032,79,41,57,8
2033,89,91,66,21
2034,107,35,84,37
2035,62,73,62,13
2036,63,87,92,16
2037,92,30,99,23
2038,90,59,71,38
2039,64,65,53,38
2040,69,42,100,18
2041,106,33,58,37
2042,67,86,71,21
2043,102,68,87,30
2044,63,97,72,32
2045,57,42,53,17
2046,73,20,66,30
2047,87,94,76,8
2048,87,58,75,20
2049,97,84,65,28
2050,76,72,94,20
2051,103,61,70,6
2052,67,60,99,23
2053,81,84,56,28
2054,78,50,62,26
2055,89,48,63,24
2056,58,21,87,20
2057,93,34,55,10
2058,92,98,67,39
2059,69,54,50,39
2060,55,42,59,21
2061,76,59,93,30
2062,93,45,52,16
2063,100,39,78,14
2064,74,44,85,16
2065,72,61,90,31
2066,83,35,60,40
2067,53,35,54,35
2068,66,34,61,15
2069,72,32,75,15
2070,80,95,86,16
2071,56,42,79,31
2072,86,59,84,28
2073,68,53,77,35
2074,85,61,70,15
2075,91,44,68,13
2076,78,65,99,23
2077,108,75,54,20
2078,84,96,93,29
2079,103,61,58,25
2080,108,77,56,7
2081,110,57,63,36
2082,107,36,66,21
2083,93,83,96,30
2084,106,77,84,15
2085,83,34,69,10
2086,66,67,87,10
2087,83,71,54,15
2088,74,98,69,15
2089,59,25,100,25
2090,109,54,64,13
2091,79,54,77,37
2092,53,93,76,11
2093,63,23,57,25
2094,53,53,74,8
2095,110,48,70,35
2096,92,72,66,23
2097,64,34,66,20
2098,82,57,94,22
2099,90,88,67,20
2100,66,76,53,22
2101,52,54,92,7
2102,55,32,60,31
2103,76,65,76,34
2104,53,47,74,29
2105,54,51,51,35
2106,59,65,68,33
2107,57,84,71,27
2108,82,38,82,13
2109,85,27,64,22
2110,53,36,63,16
2111,63,77,59,37
2112,91,27,81,14
2113,86,34,98,40
2114,71,20,97,21
2115,78,56,95,13
2116,59,42,80,39
2117,90,93,93,31
2118,83,91,98,28
2119,106,29,98,14
2120,93,32,74,23
2121,75,35,64,35
2122,88,78,88,20
2123,87,42,52,34
2124,67,52,73,30
2125,72,23,100,29
2126,96,98,71,28
2127,98,87,92,19
2128,108,79,50,5
2129,63,37,53,13
2130,90,82,55,16
2131,107,48,98,27
2132,89,48,72,33
2133,88,70,80,5
2134,77,70,72,27
2135,65,57,81,6
2136,79,25,58,25
2137,102,28,67,24
2138,109,81,61,20
2139,91,22,64,38
2140,103,61,80,31
2141,74,41,72,26
2142,84,80,81,15
2143,56,97,79,40
2144,57,21,55,21
2145,83,80,88,37
2146,106,40,63,40
2147,64,23,55,39
2148,86,37,82,32
2149,62,86,88,18
2150,60,95,60,15
2151,92,27,62,14
2152,85,85,78,17
2153,72,98,82,7
2154,62,90,62,19
2155,104,28,53,39
2156,108,56,94,27
2157,101,25,96,9
2158,69,22,81,12
2159,66,71,81,19
2160,51,22,83,22
2161,90,64,86,38
2162,98,23,82,7
2163,89,45,90,40
2164,70,32,78,29
2165,62,69,84,21
2166,60,70,76,10
2167,99,28,92,13
2168,69,54,90,11
2169,100,58,73,27
2170,93,94,75,29
2171,110,34,52,12
2172,53,73,90,34
2173,95,86,74,38
2174,83,91,99,33
2175,91,44,94,31
2176,54,50,92,24
2177,94,70,62,10
2178,96,36,67,13
2179,108,28,96,26
2180,89,85,97,31
2181,51,79,80,30
2182,93,70,58,27
2183,56,90,91,34
2184,82,41,86,13
2185,60,29,81,23
2186,71,43,73,14
2187,105,57,81,18
2188,58,20,64,9
2189,110,99,67,5
2190,97,69,96,10
2191,109,35,98,29
2192,103,68,74,11
2193,90,93,54,13
2194,78,35,80,27
2195,60,94,75,6
2196,65,83,67,14
2197,105,79,66,27
2198,103,89,89,19
2199,57,70,63,28
2200,95,73,78,31
2201,106,24,72,16
2202,80,26,85,28
2203,108,22,51,17
2204,79,35,81,32
2205,66,64,59,7
2206,78,35,76,14
2207,83,90,63,9
2208,77,55,88,30
2209,79,47,53,28
2210,88,90,56,23
2211,72,35,56,37
2212,60,62,61,27
2213,109,100,70,31
2214,51,96,51,14
2215,56,48,93,34
2216,98,46,55,39
2217,71,63,66,37
2218,83,75,72,10
2219,81,98,81,23
2220,91,58,94,31
2221,85,21,86,9
2222,52,50,63,26
2223,68,22,95,13
2224,100,66,59,30
2225,65,93,55,18
2226,88,35,95,8
2227,102,63,60,5
2228,102,37,61,13
2229,62,91,80,15
2230,91,44,69,10
2231,99,32,57,31
2232,62,99,96,31
2233,65,98,100,14
2234,96,78,95,12
2235,67,57,77,14
2236,64,61,60,25
2237,95,75,78,40
2238,94,51,74,10
2239,74,72,90,9
2240,73,57,80,10
2241,60,69,59,6
2242,96,28,51,26
2243,105,94,91,28
2244,92,65,84,9
2245,71,87,66,12
2246,109,36,100,8
2247,104,26,93,38
2248,98,66,81,9
2249,62,87,61,19
2250,79,50,93,34
2251,77,95,87,13
2252,68,38,57,34
2253,54,35,94,26
2254,66,100,65,25
2255,52,98,54,33
2256,92,89,54,11
2257,96,85,52,21
2258,91,33,66,8
2259,89,36,67,38
2260,101,60,51,39
2261,99,81,99,5
2262,68,82,58,22
2263,51,37,89,16
2264,96,25,58,17
2265,75,52,50,15
2266,59,35,56,26
2267,94,70,53,39
2268,64,33,71,17
2269,100,59,62,32
2270,52,49,52,17
2271,87,67,53,36
2272,68,29,61,14
2273,91,81,97,12
2274,77,24,93,18
2275,74,57,89,5
2276,90,61,59,21
2277,88,89,78,35
2278,62,91,66,37
2279,83,27,69,26
2280,102,22,61,5
2281,85,64,51,31
2282,65,29,63,20
2283,57,62,97,19
2284,102,50,82,27
2285,83,37,62,9
2286,85,52,65,32
2287,66,56,87,23
2288,50,61,95,37
2289,79,59,97,40
2290,93,91,50,23
2291,76,52,66,17
2292,63,61,68,23
2293,68,65,81,27
2294,53,81,88,38
2295,103,97,55,6
2296,109,73,66,20
2297,89,91,56,23
2298,76,96,65,26
2299,110,79,74,16
2300,50,73,66,21
2301,99,96,98,22
2302,96,28,51,34
2303,101,84,64,26
2304,59,79,69,29
2305,92,72,93,36
2306,91,99,87,19
2307,67,43,55,10
2308,109,33,81,25
2309,92,99,78,35
2310,71,57,52,6
2311,65,81,79,31
2312,106,77,57,32
2313,69,31,58,8
2314,56,70,87,26
2315,104,58,84,32
2316,52,99,57,17
2317,89,79,70,13
2318,59,33,58,35
2319,83,95,71,24
2320,85,72,96,33
2321,110,58,67,23
2322,53,48,54,5
2323,61,57,82,15
2324,59,51,53,17
2325,81,20,88,36
2326,86,87,74,33
2327,67,22,92,38
2328,99,29,96,33
2329,93,81,56,22
2330,75,23,55,21
2331,55,70,82,36
2332,63,76,84,35
2333,75,30,66,7
2334,82,74,95,6
2335,95,62,76,9
2336,93,74,66,5
2337,83,23,86,16
2338,98,25,80,27
2339,87,99,79,28
2340,83,57,90,37
2341,88,92,65,33
2342,74,85,95,21
2343,110,48,56,35
2344,93,82,87,27
2345,74,60,100,21
2346,85,88,56,29
2347,67,24,85,12
2348,56,28,87,24
2349,110,95,67,23
2350,83,92,74,6
2351,83,46,99,32
2352,51,61,90,26
2353,107,94,52,8
2354,85,48,92,27
2355,75,85,89,8
2356,84,37,50,10
2357,108,76,86,36
2358,95,55,79,11
2359,55,76,68,25
2360,94,71,65,25
2361,91,91,79,29
2362,54,35,94,35
2363,67,86,63,22
2364,86,71,76,29
2365,67,25,86,31
2366,53,95,81,10
2367,80,49,87,38
2368,103,90,85,26
2369,98,26,85,31
2370,56,39,85,7
2371,82,34,80,39
2372,53,21,76,6
2373,81,75,66,30
2374,55,59,95,5
2375,78,58,87,28
2376,67,20,93,6
2377,103,55,58,9
2378,73,76,66,6
2379,50,52,92,15
2380,83,98,74,10
2381,102,89,63,15
2382,83,34,86,35
2383,51,87,87,31
2384,61,70,96,37
2385,103,49,72,19
2386,78,43,66,38
2387,98,36,56,30
2388,101,48,62,32
2389,71,84,58,29
2390,91,73,55,16
2391,50,65,97,15
2392,110,64,59,14
2393,54,49,99,28
2394,60,42,74,8
2395,77,29,82,12
2396,53,88,61,13
2397,73,42,86,24
2398,53,36,69,18
2399,109,67,67,23
2400,110,73,100,27
2401,92,28,64,16
2402,85,82,86,24
2403,79,83,78,32
2404,62,66,74,23
2405,89,28,78,23
2406,69,39,76,18
2407,67,88,54,23
2408,61,88,64,39
2409,103,61,85,32
2410,57,66,51,22
2411,63,24,84,27
2412,72,28,69,7
2413,56,43,51,9
2414,104,92,55,25
2415,72,29,87,39
2416,105,20,71,27
2417,86,42,99,6
2418,109,39,61,13
2419,110,53,50,20
2420,85,63,85,11
2421,58,73,72,27
2422,77,42,69,25
2423,85,90,72,29
2424,87,65,79,7
2425,52,67,83,16
2426,95,81,88,34
2427,51,83,72,38
2428,89,86,69,30
2429,106,54,86,40
2430,86,73,88,8
2431,87,48,80,23
2432,70,86,92,30
2433,103,29,100,28
2434,102,95,79,17
2435,78,26,55,31
2436,60,39,68,16
2437,104,25,86,17
2438,103,69,66,30
2439,90,43,95,38
2440,59,72,53,14
2441,80,28,98,18
2442,75,47,60,30
2443,86,52,76,17
2444,58,50,91,27
2445,78,58,51,8
2446,89,67,81,16
2447,94,75,99,32
2448,74,44,96,37
2449,56,63,64,40
2450,104,79,76,24
2451,94,77,95,10
2452,50,74,94,30
2453,58,96,84,24
2454,108,80,51,13
2455,74,58,60,17
2456,83,84,50,20
2457,60,72,79,36
2458,110,25,100,13
2459,96,89,55,12
2460,55,52,98,36
2461,58,88,67,13
2462,75,55,52,25
2463,69,69,67,33
2464,55,22,93,6
2465,68,23,94,21
2466,106,98,67,28
2467,73,69,69,24
2468,107,36,55,20
2469,102,85,77,34
2470,93,39,80,31
2471,92,75,96,27
2472,100,89,89,34
2473,59,41,74,38
2474,101,66,78,20
2475,80,41,99,39
2476,94,98,61,31
2477,74,88,56,8
2478,110,68,83,35
2479,75,44,60,13
2480,56,74,51,39
2481,71,48,92,40
2482,60,82,78,23
2483,92,25,70,16
2484,50,60,64,30
2485,68,47,94,14
2486,87,24,68,32
2487,89,84,67,11
2488,79,21,77,28
2489,106,90,71,33
2490,77,48,84,38
2491,89,41,64,14
2492,102,37,89,25
2493,81,29,54,19
2494,107,71,72,30
2495,105,46,50,31
2496,108,61,85,22
2497,109,80,76,36
2498,77,63,72,5
2499,91,83,60,5
2500,72,97,80,36
2501,56,64,73,11
2502,88,70,95,34
2503,59,64,96,6
2504,96,45,83,34
2505,66,56,59,20
2506,76,88,91,27
2507,105,90,59,20
2508,105,29,93,32
2509,70,65,97,34
2510,76,46,54,34
2511,108,54,76,21
2512,50,84,92,5
2513,51,28,51,10
2514,109,25,85,40
2515,58,73,64,16
2516,89,20,92,29
2517,86,63,68,5
2518,57,74,93,36
2519,98,20,72,34
2520,81,21,95,13
2521,82,96,56,14
2522,63,59,54,24
2523,88,63,83,13
2524,102,41,78,38
2525,56,53,88,22
2526,79,58,81,28
2527,96,38,56,20
2528,83,39,50,27
2529,64,27,91,22
2530,60,81,66,35
2531,70,31,88,30
2532,56,27,95,30
2533,108,35,92,10
2534,78,63,80,15
2535,96,50,81,31
2536,102,58,100,11
2537,85,47,96,9
2538,80,48,69,35
2539,88,54,75,7
2540,99,24,94,35
2541,103,62,60,30
2542,76,27,90,31
2543,104,100,51,35
2544,101,81,54,19
2545,77,96,96,33
2546,92,69,75,28
2547,85,43,94,38
2548,90,25,95,8
2549,62,42,51,37
2550,83,56,64,31
2551,87,77,80,30
2552,90,40,73,22
2553,64,54,91,9
2554,87,49,91,7
2555,108,33,59,12
2556,81,90,78,39
2557,84,88,83,35
2558,103,88,75,6
2559,90,40,93,23
2560,89,98,62,31
2561,103,47,51,9
2562,88,41,100,19
2563,66,28,61,18
2564,96,43,70,24
2565,90,21,51,21
2566,53,33,81,34
2567,94,49,77,14
2568,70,35,62,15
2569,88,44,61,35
2570,52,63,78,23
2571,105,54,87,22
2572,108,61,99,8
2573,108,94,91,27
2574,63,34,87,37
2575,76,93,56,14
2576,89,37,71,40
2577,99,36,69,20
2578,81,34,60,40
2579,59,83,86,19
2580,93,42,91,24
2581,74,33,91,24
2582,68,66,78,37
2583,58,88,89,23
2584,95,72,72,25
2585,69,78,89,20
2586,95,62,60,36
2587,102,100,80,34
2588,53,21,72,27
2589,53,71,91,20
2590,90,61,73,28
2591,78,21,68,25
2592,69,40,97,30
2593,96,75,82,10
2594,50,79,69,31
2595,103,59,75,8
2596,62,58,82,33
2597,79,79,70,31
2598,85,52,54,36
2599,102,95,68,5
2600,64,95,83,37
2601,67,63,87,12
2602,74,63,52,31
2603,100,83,53,40
2604,59,44,67,21
2605,62,35,52,7
2606,101,60,78,17
2607,62,34,97,13
2608,68,47,98,30
2609,76,24,58,29
2610,100,27,80,17
2611,94,54,56,24
2612,72,75,80,36
2613,103,70,87,18
2614,74,27,100,40
2615,110,28,100,35
2616,93,54,65,27
2617,88,41,64,13
2618,97,100,61,20
2619,91,29,83,12
2620,78,95,57,21
2621,72,23,78,26
2622,64,24,53,23
2623,58,98,73,29
2624,84,96,54,39
