sample_id,buses_operating,total_buses,avg_vehicles_per_hour,peak_hour_multiplier,congested_west,congested_south,congested_east,congested_north,congested_central
603,188,300,8178,1.86,1,1,0,1,1
604,280,300,5961,1.28,1,1,1,1,0
605,259,300,4571,1.34,0,1,0,1,1
606,242,300,8142,1.67,1,1,1,1,1
607,147,300,3363,1.39,1,0,1,0,0
608,274,300,6945,1.25,1,1,1,0,1
609,260,300,5356,1.28,1,0,0,0,0
610,233,300,6328,1.81,1,1,0,0,0
611,230,300,3421,2.15,1,0,0,1,0
612,195,300,5494,1.42,0,0,0,1,0
613,242,300,7435,1.28,1,0,0,1,0
614,157,300,6575,1.34,0,1,0,0,1
615,175,300,7751,1.63,1,0,0,1,0
616,143,300,6915,2.15,1,0,0,1,0
617,237,300,4970,1.93,1,0,0,1,1
618,245,300,3303,1.76,1,0,1,1,0
619,204,300,4231,1.37,1,1,1,0,0
620,149,300,4572,1.99,1,1,0,1,1
621,129,300,5816,1.45,1,0,0,0,1
622,175,300,5396,1.92,0,0,1,1,0
623,247,300,4974,1.54,1,1,0,1,0
624,176,300,5793,1.29,0,1,1,1,0
625,229,300,4799,1.64,1,0,1,1,1
626,127,300,3867,1.43,1,1,0,0,0
627,173,300,5449,1.57,1,0,0,0,1
628,200,300,7039,1.89,0,1,1,0,0
629,215,300,7071,1.33,1,0,0,0,0
630,275,300,3315,1.92,1,0,0,0,1
631,140,300,4549,2.14,0,1,0,1,0
632,123,300,8606,1.87,0,0,0,1,0
633,144,300,6505,1.23,1,0,1,0,0
634,213,300,3700,1.28,1,0,0,0,1
635,274,300,3138,1.79,1,0,1,0,0
636,164,300,4898,1.42,1,1,0,1,1
637,171,300,6689,2.05,0,1,1,0,1
638,219,300,8665,1.91,0,0,0,0,1
639,224,300,3766,1.48,1,0,1,0,1
640,172,300,3353,1.28,1,0,0,0,1
641,221,300,4445,1.99,0,1,0,1,1
642,144,300,7814,1.31,1,0,1,1,1
643,217,300,3803,1.4,1,1,1,0,1
644,183,300,6521,1.82,0,0,1,0,0
645,222,300,4659,1.74,0,0,0,0,1
646,244,300,4499,1.71,0,1,0,0,0
647,177,300,3317,1.36,1,0,0,0,1
648,130,300,6542,1.48,1,1,1,1,0
649,199,300,7392,1.93,1,1,1,1,1
650,262,300,8944,1.27,0,1,1,0,0
651,241,300,8740,1.95,1,0,1,1,1
652,241,300,5314,1.64,0,1,0,0,0
653,204,300,5071,1.52,0,1,1,0,1
654,143,300,4900,2.07,1,1,0,1,1
655,143,300,4486,1.77,0,1,0,0,0
656,171,300,5838,1.95,1,1,1,0,1
657,160,300,3760,1.75,1,1,0,1,0
658,246,300,6642,1.77,1,0,1,1,0
659,253,300,5599,1.9,1,1,1,1,1
660,262,300,5592,1.98,0,0,1,0,1
661,248,300,6738,1.25,1,1,1,1,0
662,276,300,3017,2.11,1,0,1,1,1
663,148,300,3455,1.98,1,1,1,1,1
664,153,300,3018,1.51,1,0,0,0,1
665,193,300,6332,1.82,0,1,0,1,1
666,150,300,6510,1.56,1,0,1,1,1
667,248,300,7592,1.35,1,1,0,0,1
668,230,300,8486,1.61,0,1,0,0,0
669,212,300,5090,2.11,0,0,0,1,0
670,221,300,3417,1.8,0,1,0,1,0
671,207,300,5515,1.67,0,0,0,1,1
672,225,300,5463,1.69,1,1,1,0,1
673,153,300,5009,1.71,0,0,1,0,1
674,220,300,8490,2.01,1,0,0,0,0
675,123,300,7254,1.33,0,0,0,1,0
676,120,300,4737,1.48,0,0,0,0,1
677,188,300,7456,1.67,0,1,0,0,1
678,183,300,7017,1.35,1,1,1,1,0
679,264,300,7696,1.65,1,1,0,1,1
680,168,300,7093,2.1,0,0,0,1,0
681,160,300,8467,1.95,0,1,1,1,0
682,208,300,5737,1.36,0,1,0,0,0
683,212,300,7235,1.77,0,1,1,1,1
684,163,300,4571,1.99,1,0,0,0,0
685,260,300,7549,2.18,0,1,1,1,1
686,211,300,3468,2.01,0,0,0,1,0
687,220,300,4660,1.68,1,1,0,0,1
688,205,300,7807,1.88,1,0,1,0,1
689,229,300,7203,1.86,0,0,1,0,0
690,196,300,3325,1.8,1,0,0,1,1
691,253,300,7277,2.05,1,1,0,0,0
692,153,300,8503,1.95,1,1,0,1,0
693,208,300,8658,1.52,1,0,0,0,0
694,162,300,3465,1.96,0,1,1,0,0
695,200,300,6957,1.61,1,0,0,0,0
696,211,300,6196,1.85,1,0,1,0,0
697,189,300,3946,2.02,0,1,1,0,0
698,160,300,5964,1.88,0,1,0,1,1
699,170,300,8728,1.26,1,0,1,0,1
700,147,300,4713,1.47,0,0,0,1,0
701,264,300,8587,1.7,0,0,1,0,1
702,132,300,4411,1.26,0,0,0,1,1
703,140,300,6331,1.22,1,0,1,0,1
704,185,300,7622,1.89,0,0,1,1,1
705,235,300,3000,1.38,0,0,1,0,1
706,121,300,7740,1.81,0,0,0,1,0
707,224,300,6877,1.26,0,0,1,1,1
708,214,300,8462,1.36,1,0,0,0,1
709,260,300,4729,1.56,0,1,1,0,1
710,275,300,6243,1.68,1,0,1,0,1
711,180,300,3990,1.23,1,0,1,0,1
712,221,300,7117,1.51,0,0,1,0,0
713,235,300,4277,1.97,0,0,1,0,1
714,210,300,3571,2.12,1,0,0,0,1
715,169,300,6309,1.89,1,0,0,0,1
716,126,300,7032,1.95,0,0,0,0,1
717,163,300,8299,1.89,1,1,1,0,0
718,133,300,8140,1.68,0,1,0,1,0
719,218,300,4445,1.23,0,1,0,0,0
720,192,300,6093,1.24,0,1,1,0,0
721,146,300,8955,1.82,0,0,0,0,1
722,192,300,7808,2.07,1,1,1,0,1
723,125,300,3594,1.65,0,0,1,1,0
724,208,300,3700,1.31,0,1,1,1,0
725,179,300,8380,2.05,0,1,0,1,0
726,192,300,4845,1.89,0,1,0,0,0
727,174,300,4991,1.46,1,0,1,0,0
728,264,300,6062,2.16,0,1,1,0,0
729,157,300,8173,1.37,0,1,0,1,1
730,269,300,4652,1.7,0,0,1,1,0
731,184,300,8527,1.73,1,1,1,0,0
732,214,300,7580,1.27,0,0,1,1,1
733,136,300,6887,1.6,0,1,0,1,0
734,201,300,5242,1.58,0,0,1,0,1
735,259,300,4332,2.17,1,1,0,1,0
736,170,300,7832,1.51,1,0,0,0,1
737,161,300,7242,2.06,0,0,1,1,0
738,233,300,5703,1.59,0,1,1,0,1
739,188,300,4099,1.92,0,0,1,0,0
740,225,300,6364,1.74,0,0,1,1,1
741,198,300,4668,1.79,1,0,1,0,1
742,249,300,8006,2.09,1,1,0,0,0
743,220,300,3457,1.58,0,1,0,0,0
744,257,300,4740,1.49,1,1,0,0,0
745,251,300,7249,1.46,0,0,1,0,0
746,219,300,6422,1.81,0,1,1,0,0
747,231,300,5309,1.88,0,0,1,0,1
748,201,300,4456,1.98,1,1,1,1,1
749,192,300,7516,2.12,0,0,0,1,0
750,152,300,4014,1.9,1,1,1,0,1
751,233,300,3401,1.58,0,0,0,1,1
752,143,300,8831,1.82,1,1,1,1,1
753,195,300,8188,2.16,1,1,0,0,1
754,200,300,7536,1.77,0,1,1,1,1
755,203,300,7063,2.16,0,1,1,0,0
756,159,300,4225,1.57,1,0,1,0,1
757,249,300,6770,2.0,1,1,0,0,0
758,181,300,3458,1.24,0,0,0,0,1
759,144,300,7287,1.53,1,0,1,1,0
760,153,300,4466,2.13,0,0,1,1,1
761,151,300,3257,1.97,0,0,1,0,0
762,178,300,4704,1.62,1,0,1,1,1
763,208,300,7260,1.25,1,0,0,1,1
764,240,300,6326,1.53,1,1,0,0,1
765,264,300,5407,2.15,1,1,1,0,0
766,203,300,6436,1.29,0,0,1,1,0
767,197,300,6512,1.34,1,0,1,1,0
768,154,300,6286,1.2,0,1,1,0,0
769,213,300,4273,1.87,1,1,0,0,0
770,142,300,5199,1.6,1,0,0,0,1
771,218,300,3413,1.27,1,1,1,1,0
772,245,300,3403,2.18,1,1,0,1,0
773,169,300,8588,1.59,1,1,0,0,1
774,158,300,3894,1.45,0,1,0,1,0
775,170,300,7894,1.98,1,1,1,0,1
776,216,300,4425,1.35,1,1,1,1,0
777,229,300,6027,1.76,0,1,1,0,0
778,177,300,7329,1.24,1,1,0,1,1
779,250,300,6192,1.78,0,1,1,0,0
780,197,300,5359,1.67,1,1,0,0,0
781,178,300,3029,1.21,1,0,0,0,1
782,147,300,3031,1.47,1,1,0,1,0
783,154,300,8344,1.95,0,0,1,0,0
784,129,300,4614,1.57,1,1,0,0,1
785,254,300,3934,1.59,1,1,0,1,0
786,126,300,7569,1.76,1,0,1,1,0
787,243,300,3929,1.45,1,1,1,1,0
788,124,300,4779,1.47,1,1,0,1,0
789,278,300,5812,1.79,0,1,1,1,0
790,181,300,6058,1.75,1,1,1,1,0
791,148,300,4543,1.69,1,0,0,0,0
792,197,300,4161,1.42,0,0,0,1,0
793,217,300,5363,1.82,0,0,1,1,0
794,148,300,5010,1.98,0,0,0,1,1
795,211,300,6317,1.38,0,1,0,0,1
796,264,300,6809,1.57,0,1,1,0,1
797,134,300,4567,1.26,0,1,1,0,0
798,186,300,4830,1.7,1,0,1,0,1
799,158,300,3625,1.23,1,1,1,0,1
800,124,300,7695,1.63,1,1,0,0,0
801,211,300,8268,2.19,0,1,1,1,0
802,266,300,7557,2.11,0,0,1,1,1
803,277,300,6303,1.29,0,0,1,1,0
804,138,300,7421,1.99,0,0,0,1,1
805,220,300,8362,2.18,0,1,0,0,1
806,120,300,5997,1.26,1,1,0,0,1
807,194,300,6681,1.51,1,1,0,0,1
808,237,300,6763,2.19,0,1,1,1,1
809,173,300,4531,1.68,0,1,0,0,1
810,209,300,3336,1.72,1,0,0,0,0
811,185,300,6305,2.13,1,0,0,1,0
812,139,300,3849,1.27,0,0,1,0,0
813,278,300,6120,1.95,0,0,0,0,1
814,198,300,3552,1.3,1,1,1,0,0
815,278,300,6049,1.76,0,1,0,0,0
816,149,300,6989,1.54,0,1,0,0,0
817,179,300,5919,1.87,0,0,0,1,1
818,141,300,8072,1.98,1,1,1,0,1
819,134,300,4333,1.91,1,1,1,1,0
820,205,300,6385,1.98,0,1,1,1,1
821,228,300,3658,1.9,0,0,0,1,0
822,174,300,8246,1.54,0,0,1,0,0
823,210,300,5505,1.42,1,0,1,1,1
824,164,300,7211,1.21,0,1,1,0,0
825,182,300,7512,1.38,1,0,1,0,1
826,156,300,4808,1.52,0,0,0,1,0
827,246,300,5143,1.91,1,1,1,0,1
828,126,300,3060,1.56,0,0,1,1,0
829,199,300,3773,1.3,0,1,1,0,1
830,216,300,7772,1.72,1,0,1,0,0
831,203,300,7057,1.94,1,1,1,1,0
832,131,300,6834,1.32,1,1,0,0,1
833,229,300,4172,1.91,0,0,1,1,1
834,273,300,6213,1.6,1,0,0,0,1
835,162,300,3250,1.94,1,0,0,1,1
836,247,300,5386,1.87,0,1,0,0,0
837,211,300,7829,1.54,0,1,0,0,0
838,216,300,6681,1.84,0,0,1,0,1
839,169,300,7493,1.54,0,0,0,0,1
840,238,300,6095,1.41,0,1,1,0,1
841,182,300,6891,1.73,1,1,0,0,1
842,199,300,8257,1.35,0,1,1,0,0
843,134,300,7332,1.34,1,1,0,0,0
844,141,300,7245,1.95,1,0,0,0,1
845,193,300,5800,1.51,1,0,1,1,1
846,184,300,7843,1.56,1,1,1,0,1
847,249,300,7630,2.19,1,0,0,0,0
848,262,300,8789,2.05,1,1,1,0,0
849,176,300,6725,1.53,1,1,0,1,0
850,166,300,6596,2.0,0,1,0,1,0
851,272,300,6192,2.2,1,0,0,1,1
852,275,300,7310,1.37,1,1,1,1,1
853,202,300,8858,2.03,0,1,0,1,0
854,146,300,8951,2.0,0,1,0,0,1
855,243,300,5435,1.35,1,1,0,0,1
856,205,300,7776,1.99,0,0,1,0,0
857,247,300,8557,2.06,1,0,0,0,0
858,185,300,6614,1.24,1,0,1,1,1
859,197,300,7788,1.85,0,0,0,0,1
860,276,300,7062,2.05,0,1,0,0,0
861,183,300,8730,1.5,1,1,1,1,1
862,217,300,4119,1.84,0,0,0,0,1
863,167,300,4094,1.72,0,0,0,1,0
864,206,300,6878,1.97,1,1,1,1,1
865,221,300,6281,1.88,1,1,0,1,1
866,163,300,6090,1.34,1,0,1,1,0
867,124,300,4148,2.0,1,0,0,1,0
868,150,300,6602,2.16,1,1,1,1,0
869,233,300,3994,1.69,0,0,1,1,0
870,167,300,7798,1.52,1,0,1,1,0
871,279,300,4714,2.02,1,1,0,0,0
872,144,300,3729,1.8,1,1,1,1,0
873,265,300,5943,1.95,1,0,1,0,0
874,243,300,6204,1.46,1,0,1,1,1
875,220,300,8737,1.82,0,1,1,1,1
876,246,300,8077,2.01,0,1,1,0,0
877,232,300,7096,1.78,0,1,0,0,0
878,214,300,3194,1.73,1,1,1,1,1
879,158,300,6826,1.26,0,1,1,1,0
880,226,300,8437,1.91,1,1,1,1,0
881,125,300,7392,1.58,1,0,0,0,0
882,140,300,5744,1.33,1,0,0,0,0
883,120,300,7114,2.17,0,1,0,1,1
884,188,300,6682,1.83,1,0,0,0,1
885,144,300,7219,2.02,0,1,0,0,0
886,204,300,5736,1.9,1,1,0,0,1
887,202,300,5812,1.38,1,0,0,1,1
888,199,300,3260,1.45,0,0,1,1,1
889,130,300,7777,1.89,1,1,1,1,1
890,141,300,3882,1.32,0,1,0,1,0
891,176,300,6351,1.32,0,1,0,0,1
892,204,300,5369,1.43,1,1,1,0,0
893,226,300,7308,2.08,0,0,0,1,0
894,218,300,4682,1.57,0,1,1,1,1
895,238,300,6892,1.55,0,1,1,1,1
896,189,300,8434,1.47,1,0,1,0,1
897,146,300,3376,1.83,1,0,1,0,1
898,242,300,8238,2.01,0,0,1,1,1
899,133,300,4807,1.9,1,1,1,1,0
900,200,300,3879,1.35,1,1,0,0,1
901,154,300,6086,2.08,1,0,1,1,1
902,190,300,6830,2.15,0,0,0,1,1
903,222,300,5217,1.51,1,0,0,1,1
904,157,300,4227,2.06,1,1,1,0,0
905,120,300,8475,1.99,0,0,1,1,1
906,278,300,7910,1.74,0,0,1,0,1
907,250,300,3576,1.67,0,0,1,0,0
908,182,300,7821,1.93,0,1,0,0,0
909,275,300,3661,1.52,0,0,1,0,1
910,260,300,4865,1.74,1,0,0,1,1
911,269,300,6559,1.86,0,1,1,1,0
912,194,300,6015,1.99,1,0,1,0,0
913,234,300,7316,1.73,0,1,1,1,1
914,258,300,7129,1.85,1,0,0,0,0
915,123,300,8174,1.86,0,1,1,0,1
916,261,300,6051,1.92,0,0,1,1,1
917,263,300,5643,1.58,0,0,0,1,0
918,215,300,7827,1.94,1,0,0,1,1
919,235,300,3380,1.9,1,0,1,0,1
920,246,300,4775,2.13,1,0,0,0,0
921,163,300,5025,1.33,1,0,1,1,1
922,258,300,7616,1.65,1,0,1,0,1
923,130,300,7910,2.07,0,1,0,1,0
924,262,300,7928,2.03,1,1,1,1,0
925,270,300,6253,2.2,1,0,0,0,1
926,149,300,3440,1.66,1,0,0,0,1
927,226,300,3113,1.47,1,0,0,0,0
928,165,300,4804,1.33,0,0,1,0,0
929,206,300,3565,1.93,1,0,1,1,0
930,174,300,5464,1.5,0,1,0,0,0
931,229,300,8082,1.59,0,0,0,1,1
932,122,300,3134,1.45,1,0,0,0,0
933,201,300,8820,1.21,0,1,0,0,0
934,249,300,8086,1.92,0,1,0,0,0
935,146,300,5975,1.78,1,1,0,1,0
936,177,300,3746,1.4,1,0,0,0,0
937,252,300,5303,1.57,0,0,1,0,1
938,192,300,3665,1.81,0,1,0,1,1
939,160,300,6336,1.99,0,0,0,1,0
940,172,300,6542,1.41,0,1,0,1,0
941,276,300,4304,2.01,1,0,0,0,1
942,159,300,4999,1.83,0,0,1,0,0
943,173,300,7434,2.06,1,1,1,0,1
944,212,300,8029,1.83,1,0,1,1,1
945,137,300,5183,2.03,1,1,0,1,0
946,196,300,5555,1.25,0,0,1,0,1
947,120,300,6110,2.12,1,1,1,0,0
948,257,300,5712,1.35,0,0,0,1,1
949,208,300,7934,1.75,1,1,0,1,1
950,202,300,8333,2.0,0,0,1,1,1
951,139,300,6834,1.65,1,1,1,1,1
952,225,300,6216,1.9,1,1,0,1,1
953,165,300,4802,1.95,1,0,0,0,0
954,261,300,8127,1.58,1,1,1,1,0
955,246,300,5954,1.66,1,1,0,1,0
956,138,300,6552,1.87,1,0,1,1,0
957,195,300,8745,1.88,1,1,0,0,0
958,176,300,8548,1.95,0,1,0,0,1
959,221,300,5354,2.18,0,0,0,1,1
960,242,300,7855,1.72,0,0,1,0,0
961,230,300,4713,1.77,1,1,0,0,0
962,280,300,7882,1.24,1,1,1,1,1
963,153,300,4704,1.58,1,1,1,1,0
964,196,300,3921,1.97,1,0,0,0,0
965,237,300,8986,1.45,1,1,0,1,0
966,197,300,3431,1.55,0,1,0,1,0
967,187,300,8993,1.89,1,1,1,1,1
968,198,300,7479,1.99,1,0,0,1,0
969,159,300,3351,1.87,1,1,0,1,0
970,173,300,6007,2.2,0,1,0,1,1
971,126,300,7421,1.39,0,0,1,1,1
972,242,300,3129,1.55,0,1,1,0,1
973,133,300,5154,1.49,1,1,1,1,0
974,129,300,7206,1.67,1,1,0,0,0
975,245,300,6922,1.32,0,0,1,0,1
976,153,300,3919,1.52,1,1,1,1,0
977,165,300,6772,1.51,0,1,1,1,1
978,188,300,4638,1.34,0,1,0,0,1
979,242,300,4511,1.5,1,1,0,0,0
980,244,300,5358,1.4,1,0,1,0,0
981,242,300,5143,1.96,0,0,1,0,1
982,135,300,5090,1.49,1,0,1,1,0
983,252,300,8419,1.71,1,1,1,1,0
984,257,300,5675,1.4,0,0,0,0,1
985,128,300,4040,1.88,0,1,1,1,1
986,212,300,5471,1.5,0,1,1,1,1
987,216,300,3894,1.69,0,1,1,0,1
988,198,300,3030,2.01,1,0,0,1,0
989,188,300,4803,1.78,1,1,0,1,1
990,232,300,6384,1.63,1,0,1,1,1
991,136,300,5882,1.37,1,0,0,0,1
992,156,300,5584,1.89,1,0,1,0,0
993,204,300,8350,1.42,0,1,0,1,0
994,260,300,4258,2.19,1,1,1,0,1
995,277,300,7285,2.14,1,0,0,1,0
996,126,300,5646,1.68,1,1,1,0,0
997,225,300,4909,1.26,0,1,0,1,1
998,179,300,3426,1.3,1,0,0,0,0
999,224,300,3152,1.93,1,1,1,0,0
1000,247,300,6475,1.43,1,1,0,1,0
1001,133,300,4265,1.28,0,1,0,1,0
1002,246,300,8223,1.67,0,1,0,1,1
1003,138,300,7983,1.71,1,1,0,0,1
1004,169,300,8259,1.41,0,1,1,0,0
1005,145,300,5675,1.5,1,0,1,0,1
1006,122,300,3972,1.66,0,0,1,1,1
1007,136,300,7253,1.24,0,0,0,0,1
1008,256,300,5932,1.84,1,0,1,1,1
1009,157,300,4176,1.72,1,0,1,1,0
1010,224,300,7101,1.21,1,1,0,1,0
1011,253,300,8873,2.13,1,0,1,0,1
1012,200,300,3172,1.67,1,0,1,0,1
1013,177,300,3831,2.03,0,1,0,0,1
1014,222,300,3885,1.25,0,1,1,1,0
1015,243,300,7377,1.43,0,1,0,0,0
1016,197,300,6934,1.68,0,1,0,0,1
1017,260,300,6449,1.76,0,0,1,1,0
1018,267,300,3045,1.99,1,1,1,0,0
1019,271,300,6195,1.62,0,1,0,0,0
1020,128,300,3441,1.77,1,0,0,0,0
1021,167,300,5883,1.97,0,0,1,1,1
1022,129,300,8149,1.23,0,0,0,1,0
1023,197,300,4734,2.11,1,0,1,1,1
1024,244,300,6026,1.31,1,1,1,1,0
1025,174,300,6917,2.02,1,0,1,1,0
1026,199,300,7742,1.28,0,1,1,1,1
1027,147,300,7557,1.66,1,0,0,0,0
1028,167,300,7323,1.73,0,1,1,0,1
1029,149,300,7280,1.62,0,1,1,0,0
1030,256,300,7430,1.2,0,0,1,0,1
1031,260,300,4964,1.37,1,1,0,0,0
1032,143,300,5000,1.58,1,0,0,1,0
1033,260,300,5351,2.1,0,1,0,0,0
1034,142,300,5157,1.6,1,0,0,0,0
1035,265,300,5560,2.0,0,0,0,0,1
1036,161,300,6528,1.23,1,1,1,0,1
1037,170,300,6804,1.59,0,1,0,0,0
1038,172,300,6540,1.92,1,1,0,1,0
1039,177,300,3882,1.24,1,0,0,1,1
1040,130,300,8323,1.6,0,1,1,0,0
1041,212,300,4345,1.9,0,1,1,0,0
1042,267,300,6396,1.88,0,1,1,1,1
1043,226,300,6149,1.87,1,0,1,0,1
1044,279,300,8407,1.73,1,1,1,1,0
1045,231,300,6281,2.01,0,1,0,1,0
1046,121,300,7816,1.48,0,0,0,0,1
1047,267,300,4719,1.39,1,0,1,0,1
1048,130,300,3393,1.51,0,1,0,0,0
1049,249,300,3950,1.25,1,1,1,1,1
1050,209,300,6339,2.05,0,1,0,0,0
1051,235,300,3805,1.91,0,0,1,0,0
1052,234,300,3984,1.71,1,1,0,1,1
1053,152,300,4443,2.05,1,1,0,0,1
1054,266,300,7644,2.02,1,1,1,0,0
1055,197,300,4983,1.88,0,1,0,0,0
1056,265,300,6767,1.43,0,0,1,0,1
1057,148,300,4276,1.81,0,1,1,1,1
1058,196,300,8252,1.66,1,0,1,1,0
1059,190,300,8918,1.42,0,1,1,0,1
1060,244,300,5016,1.79,1,0,0,0,1
1061,159,300,7103,1.6,1,1,0,0,0
1062,236,300,6787,2.02,0,1,1,1,1
1063,242,300,5136,1.9,0,0,1,0,1
1064,166,300,5929,1.4,1,1,1,1,1
1065,258,300,4307,1.78,1,0,1,1,0
1066,145,300,3058,1.23,0,0,0,1,0
1067,144,300,4703,1.27,0,1,0,1,0
1068,205,300,6881,1.44,1,1,1,0,0
1069,229,300,5260,2.2,0,1,0,1,0
1070,149,300,8492,1.77,0,1,0,1,0
1071,201,300,8611,2.03,0,1,1,0,0
1072,236,300,8754,1.62,0,1,1,0,1
1073,148,300,3775,1.8,0,1,0,0,1
1074,232,300,7441,1.39,0,1,0,0,1
1075,177,300,7459,1.64,0,1,0,1,0
1076,122,300,6786,1.66,0,1,1,1,0
1077,132,300,8533,1.69,1,0,0,0,0
1078,258,300,6129,1.41,1,0,0,1,0
1079,129,300,8569,1.35,1,1,0,0,1
1080,258,300,7568,1.8,1,1,1,0,1
1081,183,300,6357,1.94,1,1,0,1,0
1082,141,300,5514,1.43,1,1,1,1,0
1083,127,300,8802,1.21,1,0,1,1,1
1084,198,300,5355,2.12,1,1,1,0,0
1085,251,300,6055,1.72,0,0,1,0,0
1086,160,300,8382,1.66,1,0,0,1,1
1087,192,300,7571,1.49,1,0,0,0,1
1088,145,300,3372,1.56,1,0,1,1,1
1089,209,300,4422,2.08,0,0,0,0,1
1090,171,300,6580,2.06,1,0,0,0,0
1091,200,300,7538,1.97,0,0,1,1,1
1092,261,300,3373,2.0,0,1,0,1,0
1093,261,300,3936,1.22,0,0,1,1,0
1094,128,300,6505,2.14,1,1,0,0,0
1095,126,300,7086,1.93,0,0,1,1,0
1096,225,300,4657,1.89,0,1,1,0,0
1097,216,300,6958,1.72,0,0,1,1,1
1098,184,300,5757,1.75,0,0,1,0,0
1099,164,300,6263,1.5,0,1,1,1,1
1100,149,300,5263,1.95,0,1,1,0,0
1101,268,300,7460,1.24,1,1,1,0,0
1102,145,300,5621,1.26,1,1,0,1,0
1103,246,300,3456,1.33,1,0,0,0,0
1104,155,300,7139,2.17,1,1,1,1,1
1105,191,300,3482,1.71,0,0,1,0,1
1106,162,300,7460,1.2,0,1,0,1,1
1107,192,300,7996,1.55,0,1,1,0,1
1108,204,300,3225,2.19,0,1,1,0,0
1109,225,300,3541,1.29,1,0,0,1,0
1110,280,300,5916,1.42,1,1,1,1,0
1111,260,300,6820,1.5,1,0,0,0,1
1112,142,300,6426,1.81,0,0,1,1,1
1113,191,300,8311,1.32,1,0,1,0,1
1114,208,300,6309,1.72,0,0,0,0,1
1115,184,300,3075,1.24,1,0,0,0,1
1116,161,300,6658,2.0,1,1,1,1,0
1117,207,300,3586,2.0,1,1,0,1,1
1118,210,300,8743,2.07,1,0,0,0,0
1119,242,300,4150,1.45,0,0,1,0,0
1120,257,300,4985,1.57,0,1,1,0,1
1121,217,300,5855,1.95,0,1,1,1,0
1122,179,300,4998,1.87,1,1,0,1,1
1123,140,300,5220,1.87,1,1,1,1,1
1124,245,300,5341,1.97,1,1,1,0,1
1125,168,300,4743,1.33,1,1,0,1,0
1126,146,300,5881,1.41,0,1,0,0,1
1127,120,300,7062,1.53,0,1,0,0,0
1128,143,300,6772,1.71,1,0,0,0,0
1129,224,300,4901,1.4,0,1,0,0,1
1130,170,300,6886,1.73,0,1,0,0,1
1131,237,300,4701,2.1,1,0,0,1,1
1132,209,300,3551,1.45,1,1,0,1,1
1133,150,300,8199,1.22,1,0,0,0,1
1134,267,300,6007,1.7,1,0,0,0,1
1135,215,300,8653,1.85,0,0,0,1,0
1136,274,300,3965,1.55,0,0,1,1,0
1137,210,300,3242,2.07,1,0,0,1,0
1138,243,300,3691,1.65,0,0,0,1,0
1139,148,300,3178,1.83,1,0,1,0,0
1140,142,300,4476,1.31,0,1,1,1,0
1141,260,300,8811,1.43,0,1,1,0,0
1142,172,300,7382,1.48,1,0,0,0,0
1143,215,300,5720,1.27,1,0,0,1,0
1144,138,300,6912,1.33,0,0,0,0,1
1145,276,300,6499,1.92,0,1,0,1,0
1146,139,300,7854,1.91,1,0,1,0,0
1147,158,300,6910,1.75,1,0,1,1,1
1148,121,300,3185,1.24,0,1,1,0,0
1149,211,300,7956,2.03,0,1,1,1,0
1150,278,300,8644,1.96,0,0,0,1,1
1151,150,300,4271,1.76,0,1,1,0,1
1152,133,300,6651,2.03,1,0,1,0,0
1153,134,300,3940,1.97,1,1,1,0,1
1154,163,300,7801,1.99,1,0,0,0,0
1155,266,300,8817,1.63,0,1,0,0,0
1156,174,300,7544,1.63,1,0,1,0,0
1157,181,300,3697,1.79,0,1,1,0,1
1158,263,300,5480,2.07,0,1,1,1,0
1159,268,300,8383,1.47,1,0,0,0,1
1160,128,300,5358,1.81,0,0,0,1,0
1161,224,300,4869,1.69,1,1,0,0,0
1162,188,300,8854,1.74,1,0,1,0,0
1163,129,300,7953,1.83,1,0,0,0,0
1164,272,300,4428,1.46,1,0,1,0,0
1165,163,300,7141,1.6,1,1,1,0,0
1166,229,300,7626,2.03,1,0,1,0,0
1167,272,300,8799,1.49,0,0,1,1,1
1168,270,300,4359,2.05,1,1,0,1,0
1169,185,300,8104,2.19,1,0,0,0,0
1170,180,300,7844,1.58,0,0,1,0,0
1171,163,300,3876,1.34,1,1,1,1,0
1172,235,300,8532,1.92,1,0,0,1,1
1173,138,300,4064,1.63,1,1,1,1,1
1174,141,300,5475,1.33,0,0,1,1,0
1175,214,300,7465,2.19,1,0,0,0,1
1176,166,300,5360,1.31,0,0,0,1,0
1177,234,300,5358,1.6,1,0,1,1,1
1178,147,300,5921,2.12,0,0,0,0,1
1179,183,300,3733,1.77,1,1,1,1,1
1180,160,300,4370,1.54,1,1,0,1,1
1181,242,300,3759,2.05,1,1,0,0,1
1182,184,300,5167,1.43,0,1,1,0,1
1183,180,300,3479,1.62,0,0,0,0,1
1184,179,300,8002,2.15,1,0,1,0,0
1185,126,300,3740,1.61,1,0,0,1,1
1186,254,300,8939,1.57,1,0,1,0,0
1187,225,300,7301,1.79,0,1,0,0,1
1188,202,300,8718,1.58,1,0,0,1,1
1189,175,300,5607,1.65,0,1,0,1,1
1190,168,300,3393,1.72,0,1,1,1,1
1191,215,300,3370,2.0,1,1,1,0,0
1192,121,300,6236,1.26,1,0,0,0,1
1193,214,300,4892,1.31,0,1,1,1,1
1194,235,300,5144,2.07,1,0,1,0,0
1195,263,300,8607,1.86,1,0,1,1,0
1196,211,300,8598,1.88,1,0,1,1,0
1197,219,300,3288,1.79,1,1,0,0,0
1198,213,300,6108,2.02,0,1,1,0,1
1199,266,300,7455,1.88,0,0,0,1,1
