sample_id,current_usage_mw,avg_usage_last_year,peak_demand_mw,grid_stability,renewable_percentage
592,671.2,958.75,1345.15,97.72,18.34
593,1149.94,964.61,1365.06,97.52,27.54
594,919.7,798.68,1373.67,84.45,11.01
595,1018.75,1009.44,1268.19,77.42,29.37
596,1058.18,752.38,1261.65,91.09,21.42
597,1171.84,910.58,1223.0,75.77,19.71
598,924.22,723.5,1281.81,87.29,11.51
599,1274.86,1004.72,939.99,88.81,12.17
600,1250.52,887.45,953.52,96.11,23.96
601,832.8,1002.0,959.34,96.94,27.75
602,1031.23,923.69,1378.29,85.45,16.24
603,1170.15,756.4,1487.91,97.68,25.96
604,888.17,894.07,1383.53,82.61,23.88
605,737.77,753.6,1160.31,76.67,21.32
606,861.13,998.72,1192.41,94.42,30.02
607,871.97,1098.86,1231.67,75.98,39.62
608,1227.07,1088.76,959.54,94.45,12.05
609,713.82,948.37,1368.3,93.31,36.41
610,618.52,963.73,1374.32,97.35,22.91
611,1081.5,1092.17,907.35,88.4,14.88
612,981.1,779.23,1189.75,76.3,21.69
613,828.19,870.93,1118.59,81.94,16.54
614,1024.66,833.63,1238.9,75.57,18.17
615,822.69,985.34,997.36,77.32,19.73
616,1259.09,884.93,1448.26,91.03,14.49
617,712.48,1074.65,1014.3,96.36,33.76
618,1201.74,732.9,1100.71,75.41,33.97
619,1012.17,916.69,991.47,97.15,15.21
620,1217.84,952.22,962.01,80.81,18.67
621,948.46,845.25,1302.91,97.85,34.24
622,879.14,811.56,1196.9,84.47,30.36
623,1043.36,1039.7,1453.08,93.21,18.26
624,1172.23,728.48,1308.27,86.12,10.87
625,672.63,1021.56,1159.05,90.67,25.86
626,652.47,917.57,1018.05,84.83,14.14
627,1284.7,820.36,1051.57,91.74,36.47
628,751.11,1003.71,1268.89,81.27,32.65
629,1050.49,1039.82,1351.91,87.75,24.55
630,1267.48,845.49,1114.21,98.18,12.7
631,718.83,957.7,1076.01,82.22,32.08
632,1114.85,855.34,1218.49,83.41,19.47
633,682.41,955.49,953.96,88.82,15.37
634,1150.91,943.27,1043.3,99.6,16.75
635,726.28,908.61,963.67,82.78,12.29
636,1097.4,1069.87,1231.78,97.48,18.66
637,825.75,928.77,930.47,96.92,29.84
638,1134.35,798.11,1152.64,95.99,26.23
639,686.97,967.85,1248.59,97.43,26.85
640,1198.62,1062.01,1490.75,88.83,33.43
641,909.85,1051.9,927.65,91.42,26.45
642,1212.1,979.53,920.51,91.69,15.23
643,651.87,938.31,1491.05,88.79,32.19
644,1046.47,933.75,1196.14,90.83,27.17
645,1090.05,938.32,1065.47,75.52,37.88
646,1184.18,851.97,1335.89,87.66,27.68
647,675.3,873.02,1244.52,89.76,21.99
648,919.49,1097.48,1145.69,85.45,28.05
649,1298.66,772.71,1083.24,75.36,30.17
650,979.23,814.84,1408.43,99.32,16.2
651,991.15,783.66,1497.29,83.6,38.57
652,1018.22,788.65,1090.6,95.31,24.4
653,914.72,985.3,1101.61,85.38,19.1
654,813.91,1039.2,1202.48,87.06,17.83
655,719.6,735.38,1308.99,99.4,30.88
656,667.1,953.33,1049.87,92.43,38.22
657,958.57,782.75,1052.33,75.92,33.69
658,694.45,740.96,1142.13,92.1,15.22
659,878.59,967.0,1324.11,77.73,34.4
660,719.55,832.32,948.55,82.42,34.41
661,668.23,1094.79,1125.07,84.12,19.41
662,677.31,945.54,999.76,91.06,35.47
663,1002.88,992.96,900.11,78.2,19.79
664,689.73,885.66,1499.19,91.85,38.43
665,1045.54,977.48,1222.82,92.8,39.51
666,784.63,931.46,1092.2,80.35,39.13
667,1096.83,1082.9,1306.96,86.66,12.33
668,746.68,917.28,941.94,89.52,23.53
669,812.76,851.77,1314.04,87.6,24.02
670,649.92,1071.2,1348.74,94.69,31.81
671,795.61,763.74,1029.31,79.67,20.0
672,645.29,775.59,1049.19,81.48,11.24
673,1071.75,816.09,1449.83,92.49,11.01
674,966.85,716.72,1368.26,95.62,15.53
675,671.16,951.79,1118.28,78.89,21.15
676,696.16,944.34,1112.75,99.71,22.27
677,1293.45,813.83,939.94,83.39,32.92
678,1199.54,1007.12,1377.48,83.24,12.96
679,744.23,1053.54,1383.73,97.47,38.03
680,1021.66,874.84,995.77,77.34,28.99
681,817.09,1009.63,914.6,78.31,22.9
682,628.56,873.94,1378.72,80.18,10.17
683,1048.05,749.18,1204.0,88.13,24.96
684,668.51,811.15,1056.5,98.79,20.1
685,745.68,1084.27,1283.46,79.5,22.36
686,962.72,835.79,922.21,89.69,38.99
687,819.42,852.76,1076.92,99.17,21.23
688,989.12,1085.02,1070.28,78.02,23.71
689,1163.19,910.46,975.77,86.45,11.27
690,879.57,850.29,1023.43,80.22,30.99
691,728.76,889.12,921.06,93.31,15.72
692,906.42,910.32,1114.5,94.22,35.84
693,1252.05,933.38,922.16,89.15,26.82
694,1162.07,767.96,1351.11,96.11,15.94
695,966.91,737.54,1176.52,99.46,27.65
696,1115.69,1013.47,992.59,86.94,25.17
697,756.58,740.79,1201.27,96.07,16.07
698,671.81,986.87,942.35,81.23,36.55
699,654.67,1096.04,1155.98,76.6,14.58
700,886.72,960.11,1194.26,75.51,34.38
701,1027.45,989.37,958.6,97.74,29.68
702,1285.13,875.83,1427.24,78.31,19.35
703,864.53,908.28,1228.06,85.55,32.23
704,1037.95,913.42,1139.95,95.38,21.7
705,1279.21,777.62,1302.9,81.8,14.6
706,937.26,1082.23,1116.57,79.08,38.49
707,722.11,941.92,1493.75,83.11,14.83
708,788.13,1026.92,1490.44,98.09,23.69
709,1243.31,983.36,1485.21,85.46,25.4
710,768.8,969.56,1120.07,95.37,39.68
711,1069.08,899.62,1112.42,91.88,27.0
712,1116.55,821.12,993.35,92.64,39.43
713,671.77,1053.2,982.35,75.07,13.42
714,781.8,1079.91,1029.8,82.38,32.46
715,800.4,758.01,1236.12,99.71,21.66
716,1028.01,1048.31,1174.99,81.03,13.04
717,1091.87,1054.47,1376.84,93.94,18.56
718,1064.1,838.13,1144.75,92.52,24.18
719,889.18,923.1,1403.64,76.23,18.38
720,1220.56,941.92,1498.57,86.29,16.64
721,969.18,842.46,1197.84,92.3,11.95
722,663.76,832.12,977.35,98.14,35.1
723,1234.57,827.17,1370.97,95.32,18.88
724,970.8,942.53,1234.46,94.75,37.54
725,842.68,961.6,1214.41,90.35,19.36
726,761.37,826.37,1021.88,78.33,37.88
727,637.35,973.51,1392.05,93.29,16.01
728,931.49,825.84,976.02,94.75,21.51
729,1174.78,849.89,1046.89,97.32,27.85
730,747.93,710.7,1278.47,91.62,34.05
731,1274.72,864.35,1452.54,83.38,11.44
732,1248.7,820.52,953.6,76.59,39.49
733,1187.58,766.18,1459.21,86.14,25.31
734,873.47,935.48,919.84,75.56,20.09
735,1043.65,1015.01,1303.45,78.74,13.14
736,1268.82,863.63,1237.88,98.28,11.74
737,1180.92,847.11,995.49,83.21,17.23
738,1047.94,758.38,1102.24,86.21,14.12
739,906.57,1084.65,1459.15,95.77,19.22
740,1132.84,1011.53,1307.53,82.13,31.43
741,1041.53,865.28,1302.05,82.38,15.99
742,1291.58,776.25,1074.83,85.57,36.69
743,1031.42,859.46,1002.62,93.13,29.83
744,898.56,914.61,1017.73,92.04,25.87
745,1125.68,1010.78,993.13,76.62,35.77
746,726.59,840.21,1249.0,85.59,20.96
747,683.74,880.83,1238.54,83.23,24.47
748,950.95,849.68,911.76,75.36,23.19
749,664.6,1026.26,911.5,94.34,28.27
750,1084.67,1017.51,1082.73,96.04,11.01
751,704.25,1049.95,1432.79,76.46,24.73
752,633.49,780.55,1480.23,92.31,23.28
753,799.01,733.96,1284.89,85.0,17.01
754,607.96,982.47,1162.48,88.17,30.99
755,1268.88,893.19,1156.19,83.43,35.62
756,716.25,918.98,1232.72,95.49,26.43
757,1073.58,857.16,1379.11,93.13,12.77
758,1175.53,851.49,1344.47,92.15,13.56
759,706.12,979.86,1280.84,91.08,36.72
760,1116.81,839.35,1289.66,90.82,20.07
761,790.58,1041.85,1313.91,98.38,22.05
762,766.5,1061.91,1102.8,92.81,22.7
763,1099.34,812.41,1471.76,76.43,17.85
764,1152.31,821.19,1150.25,99.01,13.63
765,1139.43,1061.91,1143.52,88.27,18.45
766,1099.7,953.39,1050.17,77.32,20.62
767,968.94,1023.04,1006.49,83.88,31.82
768,644.34,1023.65,1465.06,86.54,19.57
769,978.29,953.72,1401.7,82.28,26.45
770,911.45,847.37,1058.65,91.76,29.78
771,706.38,1032.54,1071.18,98.68,37.77
772,796.03,802.05,1301.58,83.63,37.99
773,1033.93,816.77,1478.36,84.54,11.68
774,685.06,704.17,962.37,85.24,33.1
775,1054.38,899.75,1184.66,91.12,18.66
776,684.12,1060.79,975.02,81.36,30.12
777,1155.56,838.87,1441.82,91.42,13.04
778,850.73,875.24,1227.81,78.65,18.13
779,636.34,982.4,1475.31,90.06,21.32
780,1048.46,1064.57,1068.35,99.91,33.61
781,631.34,822.87,1317.47,75.89,37.39
782,1082.66,969.18,1483.68,90.01,21.61
783,811.9,968.86,1252.85,86.04,27.47
784,730.41,709.55,1222.81,76.55,38.46
785,791.27,740.94,1432.11,86.73,22.17
786,1206.67,1057.26,1128.75,75.93,15.77
787,892.45,952.16,1076.3,75.92,24.41
788,640.81,834.31,1453.09,99.95,22.46
789,1173.35,1046.86,1341.93,97.17,25.79
790,795.32,1052.8,1433.72,80.61,28.59
791,782.44,1090.72,1493.86,84.7,26.13
792,704.89,966.04,1167.14,99.7,34.15
793,1259.03,805.8,1020.5,78.93,27.68
794,872.19,831.26,985.8,96.55,12.78
795,643.72,795.37,977.85,95.07,13.35
796,861.68,1023.77,922.22,80.18,14.45
797,695.15,1059.1,1457.13,82.55,24.18
798,699.53,754.55,1115.65,98.52,23.84
799,769.13,1048.22,1481.12,83.62,24.57
800,962.66,729.22,1481.15,85.29,24.59
801,1269.51,973.1,1011.22,82.91,24.18
802,1200.83,1073.01,1337.12,96.27,28.98
803,1071.05,828.0,1218.36,90.13,20.78
804,1213.39,998.35,1001.65,78.02,17.42
805,1030.36,797.01,1391.96,82.91,11.81
806,978.49,815.03,1231.82,89.33,19.79
807,1270.4,898.46,967.98,79.9,37.28
808,1113.66,916.8,1388.1,86.4,33.35
809,832.22,728.48,917.59,94.46,19.57
810,797.7,834.28,1081.32,79.39,19.8
811,955.51,1080.68,1499.82,93.26,28.02
812,1025.69,1095.39,1464.95,98.4,25.19
813,1145.3,927.7,1352.49,93.61,14.16
814,861.11,798.09,1095.8,82.18,24.7
815,603.52,1085.17,1403.79,90.88,32.99
816,701.78,850.88,959.13,85.73,29.85
817,908.39,906.26,1481.57,79.0,23.46
818,793.63,772.61,1193.83,93.74,16.36
819,971.88,873.09,1364.89,88.44,27.01
820,1194.58,816.35,901.23,96.34,15.14
821,1229.34,789.85,1186.99,85.23,12.54
822,706.58,1082.18,1176.29,87.58,31.48
823,973.69,774.27,1452.36,80.86,19.34
824,1150.96,840.47,905.11,76.49,26.56
825,989.34,929.43,1031.74,76.5,21.24
826,1058.35,751.29,1069.49,84.32,24.92
827,999.75,960.52,1197.75,77.64,34.58
828,705.37,914.5,1067.85,87.91,33.94
829,1031.86,1040.92,1089.58,89.2,20.89
830,1115.2,872.96,1008.75,99.04,24.43
831,926.57,1053.81,1193.31,95.76,28.77
832,798.64,981.1,1181.11,76.59,30.56
833,960.49,774.81,1051.83,93.22,11.13
834,878.87,931.36,1359.73,82.02,16.33
835,901.64,918.91,1108.13,95.8,11.55
836,684.37,1056.59,1133.81,93.3,12.14
837,673.09,968.79,1413.85,75.0,30.01
838,817.33,1020.44,951.17,97.67,37.21
839,872.43,775.13,1012.68,98.57,35.75
840,1112.85,931.22,963.81,83.34,35.71
841,1290.25,950.04,1403.69,87.09,34.18
842,1230.51,921.13,1376.47,94.71,26.47
843,1264.37,834.51,1315.92,92.52,34.37
844,1297.67,879.87,1149.19,88.81,15.9
845,611.2,927.81,1337.67,84.52,25.87
846,932.02,727.93,1016.52,92.1,25.21
847,1173.21,973.35,1045.77,77.75,24.94
848,861.96,801.8,1471.1,76.52,14.45
849,1187.61,704.89,1234.98,82.43,33.63
850,656.62,726.29,901.87,95.53,26.88
851,796.8,998.2,1195.91,94.93,27.51
852,717.07,964.59,993.59,88.22,19.95
853,1026.04,900.0,941.62,87.18,37.27
854,702.2,768.16,1057.59,76.66,24.86
855,1101.03,979.74,918.35,95.54,15.5
856,975.58,1017.58,1263.76,90.72,17.4
857,1012.05,738.24,1220.49,92.81,37.84
858,902.38,818.3,1203.98,82.42,36.62
859,1045.58,874.65,1229.67,84.62,32.66
860,1161.89,844.89,1161.89,92.3,31.01
861,1193.14,1014.27,1263.53,88.97,32.39
862,829.76,900.31,1366.95,92.86,20.78
863,1166.35,880.23,1490.1,83.59,26.16
864,893.86,1058.04,1338.3,85.53,34.9
865,962.03,1037.04,1425.23,84.74,25.07
866,1179.97,1028.47,964.73,98.86,15.49
867,1048.93,918.4,1150.66,87.64,14.35
868,1239.61,807.35,1493.71,97.71,29.0
869,1006.38,794.06,1061.04,90.64,10.89
870,1090.24,832.94,1060.16,93.24,23.07
871,1231.11,888.18,1262.25,88.73,31.36
872,858.7,1054.04,1217.67,92.77,10.39
873,999.28,1000.06,1097.58,95.08,38.07
874,845.87,719.06,989.9,93.19,14.05
875,943.64,953.9,1312.54,94.49,31.66
876,1013.12,913.37,1480.24,89.59,17.37
877,1112.18,789.9,1437.0,97.34,34.18
878,832.74,861.04,1113.82,88.25,22.7
879,851.58,751.74,1419.71,93.26,27.87
880,812.57,874.38,996.64,97.24,37.03
881,947.79,816.09,1308.71,96.72,24.12
882,1181.0,801.1,1402.92,97.85,13.31
883,1290.05,733.55,1129.24,90.04,23.61
884,1234.52,846.23,1098.12,95.68,29.29
885,715.39,882.82,1026.16,82.38,21.99
886,993.82,767.79,1339.3,85.34,10.29
887,713.02,791.62,1030.97,77.43,16.86
888,896.42,818.84,968.03,77.23,32.89
889,1239.66,878.5,1254.67,89.75,33.99
890,1090.84,994.56,1051.56,97.83,31.86
891,872.35,848.54,967.84,88.03,15.3
892,1233.03,782.03,1411.88,96.76,12.71
893,1021.78,911.26,1083.32,86.33,28.96
894,1010.04,939.92,1204.1,98.32,13.49
895,1148.58,866.94,951.59,95.62,32.88
896,1285.91,908.55,1042.47,89.88,26.76
897,831.1,984.14,1189.57,89.45,16.2
898,1230.55,868.21,1175.51,88.91,32.73
899,1133.16,1091.96,1098.15,75.71,39.83
900,931.07,959.18,1350.0,75.21,35.16
901,852.73,797.71,1360.32,80.88,33.71
902,1232.59,1029.46,1004.27,75.49,27.42
903,936.8,1015.15,1370.19,82.16,30.07
904,839.16,1014.71,1296.03,97.75,16.84
905,1152.63,877.04,1204.74,93.15,32.74
906,679.59,1005.94,1334.14,79.52,17.42
907,1019.96,856.49,909.41,76.37,24.3
908,766.23,986.51,1424.83,94.08,31.18
909,1201.3,700.17,953.82,93.72,27.12
910,652.04,810.42,1088.4,91.59,35.32
911,1214.08,911.8,1476.1,87.28,16.73
912,1206.47,1079.63,1042.02,76.54,27.9
913,752.02,1002.34,1285.02,75.3,25.91
914,1262.64,839.95,1260.24,87.39,37.89
915,626.71,728.67,1402.97,82.61,10.44
916,1006.88,912.18,1419.53,82.79,39.86
917,1257.88,915.54,1393.85,97.5,38.82
918,877.34,970.82,1009.47,88.23,27.92
919,603.0,709.69,1101.33,95.6,19.35
920,909.97,782.44,1079.61,77.71,22.61
921,1073.75,823.92,1485.53,93.01,28.9
922,736.21,774.01,1079.59,85.89,10.46
923,975.85,748.1,1065.63,91.57,16.84
924,680.92,769.94,1253.46,83.68,30.66
925,1262.81,1091.67,910.71,88.4,35.4
926,984.17,1042.44,1068.57,80.73,22.76
927,1062.49,779.93,1232.15,77.93,31.27
928,847.41,1035.46,1244.8,85.38,39.55
929,781.22,993.75,1218.89,81.59,33.26
930,1004.03,882.71,1210.28,95.78,30.45
931,799.56,1015.64,1286.91,97.98,22.99
932,1246.56,972.8,1078.69,80.79,39.06
933,1072.39,950.38,968.85,79.32,21.35
934,1142.72,935.48,1049.55,89.46,13.3
935,684.57,975.61,1101.74,78.84,35.35
936,904.77,1035.32,1147.5,75.41,18.26
937,1148.57,950.28,1421.99,77.07,39.87
938,1279.93,704.88,930.4,97.81,10.75
939,1092.0,835.83,1120.5,79.67,15.39
940,1154.53,846.08,936.86,85.53,20.65
941,1187.35,1037.06,1008.02,81.98,11.47
942,1196.01,855.5,1148.42,89.65,30.65
943,1265.72,828.88,935.72,94.04,33.05
944,1047.14,900.73,1173.15,96.91,34.42
945,1119.03,1028.05,920.46,90.25,22.19
946,710.32,713.49,1248.78,85.62,38.49
947,919.59,856.62,1368.17,91.49,32.03
948,749.66,982.57,1182.6,98.47,34.02
949,1238.93,880.83,903.51,95.38,37.38
950,1205.18,1081.78,1111.41,99.76,33.61
951,776.45,1015.17,1194.15,92.33,39.55
952,671.15,763.31,1459.15,76.13,23.76
953,1293.89,720.72,1317.48,86.63,27.18
954,779.59,1079.52,975.76,99.5,20.83
955,774.94,983.74,997.57,90.37,15.07
956,900.49,710.01,1060.5,99.8,21.17
957,782.52,962.78,988.54,95.46,21.1
958,810.93,734.65,936.97,78.32,27.31
959,940.76,1041.63,1234.68,75.18,14.84
960,986.65,873.83,1255.05,80.64,30.66
961,1089.27,709.79,1317.49,86.7,33.35
962,1110.96,898.25,1074.67,77.33,30.99
963,758.46,1074.53,1390.13,89.96,21.57
964,884.7,998.26,1068.15,84.94,39.94
965,621.49,1098.61,1258.3,77.34,21.1
966,601.36,967.39,1106.28,87.1,37.75
967,686.65,755.49,1324.57,85.14,29.72
968,868.64,978.06,921.51,97.1,16.2
969,650.18,991.34,1457.11,91.22,11.89
970,603.74,792.34,1454.67,81.56,14.7
971,1056.71,903.74,960.13,81.7,32.09
972,1225.11,975.98,1487.2,91.65,25.07
973,939.24,765.75,1185.25,99.33,12.02
974,823.51,930.37,1242.29,96.91,35.96
975,1037.89,790.61,1333.76,88.91,16.3
976,908.95,879.08,1342.79,83.05,32.28
977,650.06,737.61,1191.39,91.38,31.14
978,793.16,763.97,1413.24,95.48,25.49
979,718.26,1023.64,1265.52,89.36,26.85
980,978.77,883.77,1340.12,98.58,26.07
981,1010.69,929.8,1261.17,94.83,22.88
982,1215.23,932.83,1356.01,97.11,35.2
983,1078.57,853.35,1494.27,86.9,39.17
984,1227.07,1014.63,1246.89,91.02,25.02
985,655.23,942.97,1372.68,88.51,12.99
986,1007.61,827.4,1071.36,80.94,10.56
987,634.88,834.05,1206.77,76.91,33.68
988,700.06,763.86,1348.0,92.85,28.34
989,907.27,1034.09,1150.89,85.96,30.59
990,894.42,713.06,1443.34,75.18,35.71
991,762.32,963.52,962.6,85.51,20.85
992,774.32,827.31,1216.79,90.2,33.11
993,989.11,720.93,916.51,78.75,10.11
994,1016.7,789.85,1043.01,95.38,27.39
995,1274.36,962.76,946.59,99.83,30.65
996,640.47,779.68,1019.98,87.53,15.85
997,955.76,713.29,1064.87,95.47,34.27
998,1156.94,1066.75,916.7,97.03,11.63
999,714.04,708.08,1148.44,97.25,33.57
1000,1246.96,828.25,1071.93,98.24,13.91
1001,1168.97,920.87,1303.73,79.44,26.77
1002,709.85,956.42,1221.13,88.01,35.41
1003,1282.47,1010.06,1313.84,98.54,30.6
1004,644.82,731.63,953.23,85.66,34.22
1005,614.42,821.22,1154.7,78.16,10.59
1006,799.67,970.93,1281.97,98.59,14.99
1007,1181.77,939.52,1110.65,98.46,37.51
1008,709.84,1097.62,1198.25,93.66,36.72
1009,1151.46,799.65,1334.11,85.12,15.18
1010,846.51,925.03,1470.28,81.9,12.89
1011,882.64,959.14,1299.43,92.48,24.92
1012,860.27,748.76,1200.55,97.3,32.03
1013,620.45,979.25,1041.28,85.94,23.32
1014,974.3,897.75,1111.22,89.64,12.22
1015,894.71,962.14,938.08,85.93,15.59
1016,781.66,1069.11,1380.24,91.16,18.5
1017,1164.59,1028.62,1079.87,98.26,25.27
1018,1047.38,1029.08,1193.59,77.68,25.93
1019,703.25,718.08,945.85,89.0,32.34
1020,607.36,1006.68,1186.19,89.82,27.75
1021,727.81,719.87,1258.99,96.28,10.14
1022,1250.07,1077.15,1360.23,78.22,24.97
1023,1257.72,875.82,1225.74,89.59,15.85
1024,939.61,863.78,1469.84,91.07,14.3
1025,646.95,760.82,926.39,98.57,22.6
1026,860.28,875.93,1143.32,76.35,37.09
1027,759.18,997.36,1448.41,97.8,10.15
1028,926.67,735.75,1193.37,82.59,32.34
1029,1244.82,1014.08,925.61,77.21,17.16
1030,1080.66,1090.34,1016.28,81.11,28.48
1031,754.53,1097.82,1105.55,87.92,34.25
1032,954.92,895.49,1162.78,98.21,19.87
1033,840.06,1057.59,1110.18,93.38,39.61
1034,851.82,811.36,1353.49,90.08,29.21
1035,890.69,947.62,946.71,79.6,38.16
1036,1002.85,914.11,1105.98,99.33,17.96
1037,785.69,797.27,1468.51,83.12,38.97
1038,773.8,833.75,1341.63,96.82,34.81
1039,614.19,1074.95,1240.25,89.69,20.34
1040,1143.19,775.95,987.56,82.89,29.47
1041,700.34,950.53,1100.44,75.79,13.8
1042,886.06,1089.11,1270.5,75.29,19.16
1043,905.51,980.3,1269.31,75.02,17.2
1044,956.67,965.45,1407.39,99.22,18.03
1045,775.45,755.98,1019.89,81.2,35.71
1046,816.91,835.53,1299.93,94.84,14.74
1047,655.93,1076.99,977.91,92.94,17.02
1048,1142.41,932.84,1268.28,78.05,30.24
1049,1288.12,982.87,1237.49,95.36,24.05
1050,633.62,788.49,1466.65,94.16,28.5
1051,857.76,1006.77,986.15,79.67,35.63
1052,1173.56,887.33,1327.25,76.45,27.03
1053,889.93,902.04,1087.76,81.35,10.64
1054,1199.37,1023.16,904.96,87.41,27.52
1055,890.07,912.42,920.06,88.44,13.02
1056,831.74,943.79,1237.43,82.6,13.44
1057,1212.73,989.22,1165.89,76.57,14.48
1058,965.79,851.78,994.82,94.54,10.98
1059,1104.04,935.93,1482.47,80.24,32.06
1060,1212.6,840.77,1087.46,92.53,12.24
1061,865.32,1018.09,962.67,91.31,35.33
1062,751.78,896.49,1010.34,92.31,20.77
1063,638.45,992.59,938.37,79.95,35.81
1064,600.92,1003.2,1060.99,97.04,27.35
1065,629.85,890.37,1442.09,79.77,22.98
1066,1024.18,1047.13,1203.9,92.28,33.97
1067,890.35,904.2,1086.34,77.49,32.96
1068,1186.72,874.69,1461.83,89.89,31.56
1069,1283.4,890.38,1311.32,85.76,24.24
1070,1081.51,803.98,1085.82,75.01,18.79
1071,1206.6,1042.55,1098.43,94.47,39.4
1072,1076.72,923.45,1385.38,79.31,29.85
1073,733.59,1065.16,948.94,92.11,21.51
1074,1163.76,938.87,1376.91,77.41,10.79
1075,813.31,966.33,1191.09,89.53,27.36
1076,1171.64,791.51,1319.44,79.26,33.49
1077,656.13,843.97,1202.61,93.35,33.05
1078,1102.16,836.49,961.36,89.91,14.26
1079,1245.63,904.95,1431.57,95.78,37.53
1080,1287.83,920.82,1069.75,95.16,33.71
1081,1005.98,798.25,1021.21,96.66,14.08
1082,1146.69,926.59,1173.51,96.77,35.83
1083,893.8,1004.43,1440.8,97.61,17.5
1084,760.34,821.94,997.9,80.33,38.33
1085,1156.65,840.72,997.2,86.15,11.66
1086,1024.27,986.15,1266.83,91.25,29.78
1087,726.45,955.4,1130.31,93.23,27.83
1088,632.47,1053.41,1417.42,86.63,15.42
1089,884.28,819.62,992.91,96.97,20.08
1090,1175.59,1047.88,1213.64,82.41,23.16
1091,1170.24,722.77,1355.67,80.45,19.34
1092,792.07,806.22,1068.35,87.4,32.01
1093,1192.22,826.87,1429.95,88.94,21.74
1094,627.32,962.8,1134.2,98.03,34.29
1095,956.98,892.37,980.94,86.13,29.29
1096,688.09,839.16,1291.73,85.67,22.53
1097,834.38,954.62,1324.28,98.12,15.29
1098,769.49,776.88,1341.68,94.97,31.77
1099,1253.46,922.42,1428.34,86.51,32.9
1100,1280.35,809.93,1222.83,82.93,11.87
1101,739.35,1038.05,978.53,91.65,24.64
1102,696.66,838.12,1015.28,96.17,15.15
1103,729.18,942.11,1230.91,75.31,23.27
1104,653.17,840.72,1105.52,94.16,37.04
1105,810.97,988.75,1196.97,77.54,10.62
1106,691.66,851.13,1308.43,91.59,22.5
1107,829.43,770.0,1315.66,86.02,36.04
1108,852.57,848.64,989.44,82.84,19.51
1109,855.01,716.61,1395.24,93.24,29.17
1110,663.14,837.84,1394.84,80.55,14.4
1111,1142.31,1097.13,947.14,98.11,38.0
1112,1135.78,804.21,907.86,78.76,18.1
1113,669.5,758.75,1033.32,78.05,25.36
1114,1037.03,1097.53,1239.51,97.66,33.46
1115,613.94,836.48,1388.15,81.82,36.75
1116,1050.69,748.38,971.16,75.13,30.75
1117,1009.48,798.87,1118.56,84.05,17.97
1118,1204.63,737.59,1414.96,91.3,13.76
1119,1105.69,989.12,1393.0,88.51,24.91
1120,1029.91,1038.69,1378.24,80.11,31.87
1121,634.24,763.05,1294.76,87.23,29.94
1122,662.1,813.45,1115.47,80.54,24.27
1123,1189.45,771.87,1275.22,86.8,27.57
1124,703.38,721.64,1318.37,81.09,12.71
1125,838.52,707.97,1200.59,85.33,27.01
1126,857.62,1068.1,932.54,75.92,35.62
1127,604.24,821.28,1074.56,80.61,25.27
1128,906.39,828.27,1186.74,77.03,24.96
1129,1147.7,1031.01,1391.23,87.97,22.65
1130,998.15,883.33,1114.01,99.92,35.44
1131,650.46,716.81,1483.38,88.76,29.78
1132,1249.05,885.22,1065.67,99.33,39.46
1133,1008.57,859.01,1287.29,77.47,24.18
1134,600.85,707.31,1466.7,80.32,15.52
1135,1098.74,1096.11,925.63,97.47,19.23
1136,855.02,1045.87,1344.86,79.95,25.84
1137,931.74,1058.53,1089.4,80.35,38.89
1138,830.21,849.31,1267.37,76.53,21.63
1139,1054.14,837.35,977.39,85.91,36.28
1140,782.84,982.68,900.76,77.01,22.15
1141,920.08,1086.31,1332.61,75.08,33.79
1142,1073.26,856.48,1161.71,91.02,27.22
1143,972.58,1048.0,900.18,81.24,31.33
1144,1108.34,879.66,1476.2,78.93,33.09
1145,875.24,836.95,1330.57,83.42,38.7
1146,746.08,735.31,1290.67,85.12,34.45
1147,1107.29,730.61,1305.43,85.8,30.79
1148,835.83,949.78,1085.2,75.72,33.04
1149,871.41,718.99,1004.21,98.78,20.43
1150,1027.08,1072.91,907.14,94.06,19.7
1151,955.97,994.41,1332.96,96.51,27.53
1152,1271.05,860.91,1416.87,88.56,13.06
1153,1271.5,758.09,1428.91,81.51,23.31
1154,1101.52,804.12,1235.44,79.32,20.19
1155,1288.28,992.33,1265.85,78.64,26.72
1156,704.38,1084.87,1116.94,95.25,13.25
1157,688.51,726.18,1214.62,79.74,22.97
1158,1272.24,795.88,1444.25,90.32,24.17
1159,1042.22,815.08,1285.28,93.57,13.23
1160,1110.84,1049.03,936.21,81.35,21.45
1161,1094.13,714.76,1302.75,91.38,27.8
1162,857.05,850.35,1349.28,93.9,31.36
1163,842.17,893.05,1093.31,94.84,17.22
1164,726.33,712.0,1159.7,96.6,12.18
1165,907.18,988.69,1280.86,98.84,26.8
1166,622.52,948.78,1441.66,79.26,35.4
1167,1047.4,1015.4,1034.12,81.68,19.69
1168,892.01,927.32,1464.21,99.12,38.31
1169,878.08,1091.53,1047.26,75.87,32.72
1170,965.12,990.47,1009.1,81.9,11.03
1171,656.0,842.95,1377.84,87.7,25.88
1172,828.28,714.3,999.68,83.62,11.08
1173,857.57,738.4,974.32,78.96,12.0
1174,1062.18,863.58,1108.45,86.11,19.11
1175,818.14,960.61,1209.9,95.32,13.68
1176,958.42,911.96,1153.14,97.3,26.52
1177,795.75,967.53,1227.45,81.13,24.89
1178,930.56,846.88,1496.05,76.75,29.97
